Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8094080,0.9980,0.0073,2994,✅
2,792441,0.9277,0.0107,2783,
3,793793,0.9130,0.0107,2739,
4,792440,0.9090,0.0113,2727,
5,8091936,0.9023,0.0090,2707,
6,778504,0.8550,0.0112,2565,
7,765199,0.8387,0.0091,2516,
8,775310,0.8250,0.0110,2475,
9,8105335,0.8153,0.0100,2446,
10,783595,0.7650,0.0112,2295,
11,777135,0.7363,0.0103,2209,
12,786001,0.7303,0.0085,2191,
13,771736,0.7117,0.0101,2135,
14,8179499,0.7027,0.0093,2108,
15,793832,0.6793,0.0107,2038,
16,8166038,0.6390,0.0109,1917,
17,775316,0.5787,0.0077,1736,
18,8179627,0.5267,0.0092,1580,
19,8103578,0.5133,0.0110,1540,
20,777141,0.5030,0.0118,1509,
21,777553,0.4977,0.0118,1493,
22,8178944,0.4850,0.0112,1455,
23,8093514,0.4787,0.0089,1436,
24,781917,0.4770,0.0107,1431,
25,781916,0.4747,0.0116,1424,
26,782185,0.4590,0.0108,1377,
27,784111,0.4477,0.0111,1343,
28,793426,0.4417,0.0107,1325,
29,788771,0.4387,0.0105,1316,
30,765202,0.4237,0.0100,1271,
31,8089434,0.4080,0.0114,1224,
32,794273,0.3963,0.0097,1189,
33,793646,0.3920,0.0109,1176,
34,774135,0.3877,0.0097,1163,
35,8181152,0.3870,0.0104,1161,
36,8092284,0.3677,0.0110,1103,
37,777551,0.3430,0.0118,1029,
38,779861,0.3390,0.0119,1017,
39,777043,0.3237,0.0117,971,
40,780706,0.2830,0.0117,849,
41,772841,0.2787,0.0099,836,
42,772796,0.2757,0.0099,827,
43,8174395,0.2637,0.0121,791,
44,772797,0.2583,0.0125,775,
45,792803,0.2477,0.0116,743,
46,772840,0.2430,0.0106,729,
47,775510,0.2413,0.0107,724,
48,8088206,0.2130,0.0115,639,
49,8181356,0.2030,0.0100,609,
