Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,794871,0.8443,0.0084,2533,
2,8172406,0.8260,0.0102,2478,
3,785169,0.8223,0.0096,2467,
4,785159,0.7963,0.0119,2389,
5,794870,0.7883,0.0090,2365,
6,781831,0.7853,0.0124,2356,⬅️
7,772144,0.7360,0.0103,2208,
8,8092901,0.7350,0.0084,2205,
9,8087967,0.7090,0.0081,2127,
10,8092992,0.6973,0.0094,2092,
11,772132,0.6860,0.0094,2058,
12,8141860,0.6697,0.0074,2009,
13,779815,0.6633,0.0088,1990,
14,785173,0.6267,0.0107,1880,
15,788786,0.6173,0.0103,1852,
16,783596,0.5867,0.0079,1760,
17,775262,0.5817,0.0081,1745,
18,788698,0.5800,0.0084,1740,
19,784907,0.5767,0.0073,1730,
20,8125655,0.5587,0.0103,1676,
21,8088959,0.5537,0.0120,1661,
22,792441,0.5393,0.0070,1618,
23,792440,0.5390,0.0068,1617,
24,8155627,0.5233,0.0089,1570,
25,794008,0.5163,0.0115,1549,
26,8149518,0.4380,0.0080,1314,
27,781926,0.4160,0.0087,1248,
28,777155,0.4057,0.0133,1217,
29,8181354,0.3980,0.0115,1194,
30,8143504,0.3670,0.0116,1101,
31,798475,0.3620,0.0098,1086,
32,792161,0.3533,0.0118,1060,
33,779434,0.3470,0.0122,1041,
34,779530,0.3280,0.0111,984,
35,775310,0.3243,0.0124,973,
36,8126425,0.3113,0.0118,934,
37,798480,0.2807,0.0121,842,
38,774937,0.2503,0.0122,751,
39,8112097,0.2423,0.0086,727,
40,768552,0.2283,0.0118,685,
41,787914,0.2093,0.0116,628,
42,779533,0.1953,0.0124,586,
43,8139623,0.1937,0.0120,581,
44,787913,0.1890,0.0122,567,
45,8094080,0.1753,0.0116,526,
46,794516,0.1730,0.0118,519,
47,774935,0.1643,0.0117,493,
