Rank,CAD,Score (lower is better),Eigenvalues,Status
1,785159,0.4241,"0.0351, 0.0181, 0.0094",
2,785173,0.4878,"0.0373, 0.0145, 0.0070",
3,772144,0.4990,"0.0367, 0.0154, 0.0069",
4,777155,0.6455,"0.0261, 0.0211, 0.0092",⬅️
5,785169,0.6847,"0.0352, 0.0121, 0.0044",
6,8092901,0.6939,"0.0385, 0.0075, 0.0066",
7,784856,0.6942,"0.0235, 0.0222, 0.0110",
8,771742,0.6953,"0.0232, 0.0218, 0.0166",
9,771615,0.7186,"0.0419, 0.0227, 0.0101",
10,8088959,0.7209,"0.0148, 0.0139, 0.0073",
11,794008,0.7233,"0.0334, 0.0161, 0.0039",
12,771612,0.7253,"0.0418, 0.0229, 0.0101",
13,781831,0.7715,"0.0265, 0.0221, 0.0074",
14,768552,0.7854,"0.0149, 0.0087, 0.0079",
15,8181354,0.7862,"0.0146, 0.0085, 0.0083",
16,788786,0.8000,"0.0235, 0.0233, 0.0094",
17,794870,0.8219,"0.0363, 0.0143, 0.0024",
18,8092992,0.8235,"0.0210, 0.0150, 0.0036",
19,8172406,0.8259,"0.0359, 0.0144, 0.0024",
20,779815,0.8441,"0.0289, 0.0118, 0.0024",
21,772132,0.8570,"0.0203, 0.0141, 0.0032",
22,794871,0.8709,"0.0404, 0.0123, 0.0021",
23,8141860,0.8962,"0.0324, 0.0088, 0.0025",
24,787914,0.9161,"0.0383, 0.0085, 0.0024",
25,783596,0.9179,"0.0201, 0.0090, 0.0034",
26,8149518,0.9214,"0.0200, 0.0089, 0.0034",
27,8143504,0.9223,"0.0200, 0.0089, 0.0034",
28,8126425,0.9232,"0.0198, 0.0089, 0.0034",
29,8125655,0.9234,"0.0199, 0.0089, 0.0034",
30,779434,0.9329,"0.0318, 0.0131, 0.0009",
31,8087967,0.9485,"0.0384, 0.0134, 0.0008",
32,8112097,0.9496,"0.0305, 0.0125, 0.0008",
33,787913,0.9574,"0.0256, 0.0238, 0.0054",
34,784907,0.9808,"0.0400, 0.0096, 0.0012",
35,8172412,1.0130,"0.0351, 0.0117, 0.0000",
36,8172414,1.0138,"0.0352, 0.0116, 0.0000",
37,781926,1.0232,"0.0210, 0.0084, 0.0018",
38,788695,1.0265,"0.0284, 0.0116, 0.0000",
39,779530,1.0299,"0.0181, 0.0152, 0.0011",
40,8181146,1.0301,"0.0423, 0.0143, 0.0000",
41,779533,1.0319,"0.0180, 0.0150, 0.0011",
42,774596,1.0344,"0.0429, 0.0140, 0.0000",
43,798480,1.0450,"0.0265, 0.0061, 0.0020",
44,798475,1.0458,"0.0261, 0.0061, 0.0020",
45,788698,1.0535,"0.0115, 0.0106, 0.0029",
