Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777239,1.0000,0.0052,3000,✅
2,792358,0.9780,0.0101,2934,
3,777217,0.9523,0.0109,2857,
4,781914,0.9490,0.0103,2847,
5,8174397,0.8433,0.0069,2530,
6,8171486,0.8303,0.0101,2491,
7,775318,0.7490,0.0101,2247,
8,8188926,0.7427,0.0100,2228,
9,792350,0.7273,0.0121,2182,
10,778920,0.7190,0.0111,2157,
11,781282,0.7097,0.0095,2129,
12,779699,0.6827,0.0111,2048,
13,778906,0.6313,0.0105,1894,
14,778915,0.6177,0.0106,1853,
15,778899,0.5873,0.0116,1762,
16,794515,0.5863,0.0106,1759,
17,8093118,0.5027,0.0110,1508,
18,8144696,0.4983,0.0115,1495,
