Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,771615,0.9327,0.0122,2798,
2,787913,0.9243,0.0094,2773,⬅️
3,771612,0.9147,0.0115,2744,
4,781831,0.7760,0.0118,2328,
5,8172410,0.7210,0.0078,2163,
6,794871,0.6847,0.0115,2054,
7,777155,0.6450,0.0106,1935,
8,788786,0.6430,0.0120,1929,
9,8092992,0.6320,0.0076,1896,
10,8092901,0.6260,0.0075,1878,
11,8088959,0.6040,0.0099,1812,
12,772132,0.5810,0.0070,1743,
13,783596,0.5680,0.0110,1704,
14,8141860,0.5657,0.0085,1697,
15,8155627,0.5623,0.0111,1687,
16,8087967,0.5527,0.0116,1658,
17,784856,0.5430,0.0120,1629,
18,785169,0.5340,0.0101,1602,
19,788698,0.5237,0.0075,1571,
20,784907,0.5190,0.0106,1557,
21,8172406,0.5030,0.0119,1509,
22,775262,0.4977,0.0080,1493,
23,780827,0.4833,0.0106,1450,
24,785173,0.4637,0.0124,1391,
25,794870,0.4510,0.0107,1353,
26,772144,0.4190,0.0125,1257,
27,794008,0.4153,0.0121,1246,
28,785159,0.3973,0.0132,1192,
29,779815,0.3773,0.0115,1132,
30,8112097,0.3750,0.0105,1125,
31,8125655,0.3660,0.0093,1098,
32,8149518,0.3547,0.0105,1064,
33,781926,0.3470,0.0084,1041,
34,8143504,0.3330,0.0123,999,
35,779530,0.3307,0.0116,992,
36,779533,0.3300,0.0105,990,
37,8126425,0.3067,0.0115,920,
38,768552,0.3010,0.0104,903,
39,792161,0.2513,0.0115,754,
40,794516,0.2393,0.0121,718,
41,798480,0.2387,0.0096,716,
42,8181354,0.2240,0.0121,672,
43,787914,0.2013,0.0123,604,
44,798475,0.1900,0.0129,570,
45,774935,0.1767,0.0120,530,
46,779434,0.1750,0.0127,525,
