Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,780254,0.9553,0.0109,2866,✅
2,793975,0.8597,0.0105,2579,
3,793978,0.8353,0.0112,2506,
4,777942,0.8267,0.0122,2480,
5,772769,0.8093,0.0118,2428,
6,8176978,0.7813,0.0108,2344,
7,772732,0.7683,0.0124,2305,
8,8179611,0.7657,0.0115,2297,
9,772734,0.7520,0.0119,2256,
10,772733,0.7490,0.0123,2247,
11,8176966,0.7440,0.0124,2232,
12,792429,0.6740,0.0116,2022,
13,788916,0.6710,0.0116,2013,
14,772745,0.6600,0.0121,1980,
15,788920,0.6440,0.0121,1932,
16,770066,0.6220,0.0131,1866,
17,772749,0.6093,0.0106,1828,
18,8091607,0.5853,0.0118,1756,
19,772741,0.5747,0.0110,1724,
20,772801,0.5640,0.0113,1692,
21,8186079,0.5327,0.0120,1598,
22,788923,0.5317,0.0093,1595,
23,772742,0.4640,0.0110,1392,
24,776560,0.4293,0.0098,1288,
25,777945,0.4110,0.0100,1233,
26,777948,0.3810,0.0100,1143,
27,774596,0.3800,0.0112,1140,
28,772804,0.3440,0.0110,1032,
29,780299,0.3267,0.0121,980,
30,772805,0.3240,0.0092,972,
31,788909,0.3137,0.0110,941,
32,793998,0.3013,0.0122,904,
33,772809,0.2983,0.0128,895,
34,780283,0.2773,0.0114,832,
35,8158965,0.2747,0.0116,824,
36,788794,0.2713,0.0119,814,
37,8181146,0.2430,0.0119,729,
38,780300,0.2420,0.0132,726,
39,8095212,0.2323,0.0128,697,
40,772810,0.2067,0.0126,620,
41,793997,0.2067,0.0128,620,
42,793981,0.1770,0.0118,531,
43,771731,0.1760,0.0124,528,
44,792937,0.1273,0.0119,382,
45,793982,0.1210,0.0115,363,
46,776548,0.1067,0.0109,320,
47,785997,0.0940,0.0122,282,
48,772726,0.0843,0.0115,253,
49,778082,0.0780,0.0104,234,
50,8091602,0.0780,0.0125,234,
51,775999,0.0653,0.0122,196,
52,772725,0.0567,0.0110,170,
