Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,792441,0.9600,0.0077,2880,
2,792440,0.9590,0.0075,2877,⬅️
3,8100969,0.8647,0.0095,2594,
4,8100975,0.8370,0.0095,2511,
5,783595,0.8023,0.0064,2407,
6,8094080,0.7940,0.0105,2382,
7,793548,0.7540,0.0085,2262,
8,793793,0.7007,0.0066,2102,
9,8105335,0.6817,0.0092,2045,
10,765199,0.6700,0.0101,2010,
11,8096342,0.6597,0.0090,1979,
12,8179499,0.6453,0.0070,1936,
13,778448,0.5743,0.0081,1723,
14,777551,0.4830,0.0099,1449,
15,777135,0.4767,0.0115,1430,
16,8181152,0.4763,0.0121,1429,
17,778504,0.4073,0.0113,1222,
18,8091936,0.3927,0.0117,1178,
19,8166038,0.3917,0.0113,1175,
20,8092284,0.3913,0.0096,1174,
21,8089434,0.3527,0.0096,1058,
22,782185,0.3520,0.0103,1056,
23,793426,0.3490,0.0110,1047,
24,8103578,0.3460,0.0104,1038,
25,780706,0.3320,0.0088,996,
26,775310,0.3287,0.0117,986,
27,792803,0.3173,0.0113,952,
28,782438,0.3037,0.0114,911,
29,777141,0.2843,0.0115,853,
30,788771,0.2677,0.0114,803,
31,781916,0.2647,0.0100,794,
32,793832,0.2593,0.0121,778,
33,8126327,0.2553,0.0109,766,
34,781917,0.2550,0.0094,765,
35,8126325,0.2350,0.0115,705,
36,781912,0.2293,0.0116,688,
37,794273,0.2180,0.0119,654,
38,8093514,0.2047,0.0127,614,
39,8126238,0.1877,0.0116,563,
40,777553,0.1347,0.0119,404,
