Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,792430,0.7370,0.0113,2211,
2,793999,0.7047,0.0120,2114,
3,794870,0.6793,0.0139,2038,
4,8172406,0.6743,0.0138,2023,⬅️
5,793998,0.6077,0.0098,1823,
6,780299,0.5737,0.0114,1721,
7,780300,0.5710,0.0103,1713,
8,794008,0.5567,0.0121,1670,
9,779815,0.5450,0.0100,1635,
10,781926,0.5367,0.0098,1610,
11,8149518,0.5343,0.0092,1603,
12,794871,0.5330,0.0112,1599,
13,8125655,0.5320,0.0099,1596,
14,8143504,0.5253,0.0103,1576,
15,8087967,0.5250,0.0103,1575,
16,783596,0.5233,0.0105,1570,
17,779434,0.5187,0.0134,1556,
18,8126425,0.5167,0.0097,1550,
19,785169,0.5080,0.0102,1524,
20,8092992,0.4793,0.0094,1438,
21,779530,0.4780,0.0096,1434,
22,772132,0.4673,0.0080,1402,
23,779533,0.4627,0.0096,1388,
24,783619,0.4337,0.0092,1301,
25,775262,0.4107,0.0090,1232,
26,784907,0.4097,0.0090,1229,
27,8112097,0.3673,0.0103,1102,
28,798480,0.3633,0.0108,1090,
29,798475,0.3540,0.0108,1062,
30,8141860,0.2853,0.0108,856,
31,792161,0.2747,0.0115,824,
32,8155627,0.2653,0.0081,796,
33,788698,0.2633,0.0096,790,
34,787914,0.2533,0.0117,760,
35,780283,0.2480,0.0113,744,
36,787629,0.2157,0.0124,647,
37,780827,0.2083,0.0132,625,
38,774935,0.1723,0.0120,517,
