Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8087967,0.8840,0.0089,2652,✅
2,780300,0.8170,0.0102,2451,
3,793998,0.7987,0.0091,2396,
4,780299,0.7970,0.0099,2391,
5,779434,0.7083,0.0102,2125,
6,783619,0.6947,0.0073,2084,
7,784907,0.6213,0.0082,1864,
8,779530,0.6097,0.0096,1829,
9,779533,0.5970,0.0102,1791,
10,785997,0.5570,0.0090,1671,
11,792441,0.4713,0.0092,1414,
12,792440,0.4600,0.0086,1380,
13,8096342,0.4583,0.0091,1375,
14,780283,0.3730,0.0114,1119,
15,793548,0.3647,0.0116,1094,
16,8112097,0.3563,0.0099,1069,
17,8155627,0.3537,0.0100,1061,
18,793793,0.3470,0.0102,1041,
19,778448,0.3333,0.0096,1000,
20,775310,0.3043,0.0126,913,
21,777135,0.3020,0.0108,906,
22,780827,0.2647,0.0121,794,
23,778504,0.2580,0.0124,774,
24,8091936,0.1807,0.0118,542,
25,780706,0.1560,0.0118,468,
26,8094080,0.1380,0.0124,414,
27,792803,0.0817,0.0114,245,
