Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,771731,1.0000,0.0071,3000,✅
2,772801,0.9817,0.0088,2945,
3,8179611,0.9660,0.0105,2898,
4,788923,0.9163,0.0093,2749,
5,772809,0.8903,0.0092,2671,
6,781899,0.8313,0.0085,2494,
7,777942,0.7603,0.0127,2281,
8,774596,0.7157,0.0081,2147,
9,772810,0.6887,0.0125,2066,
10,772742,0.6267,0.0131,1880,
11,776560,0.6250,0.0114,1875,
12,772749,0.5997,0.0134,1799,
13,785997,0.5793,0.0115,1738,
14,780283,0.5773,0.0093,1732,
15,8181146,0.5640,0.0104,1692,
16,772805,0.5460,0.0077,1638,
17,8186079,0.5330,0.0100,1599,
18,772763,0.4717,0.0102,1415,
19,8172412,0.4537,0.0115,1361,
20,772764,0.4143,0.0108,1243,
21,8172414,0.3503,0.0105,1051,
22,778429,0.3293,0.0075,988,
23,793975,0.3280,0.0119,984,
24,772741,0.3117,0.0129,935,
25,8096342,0.2920,0.0108,876,
26,8093316,0.2693,0.0106,808,
27,763638,0.2690,0.0097,807,
28,793978,0.2537,0.0138,761,
29,8091304,0.2517,0.0114,755,
30,788920,0.2457,0.0113,737,
31,778091,0.2273,0.0113,682,
32,772804,0.2200,0.0119,660,
33,788905,0.2113,0.0124,634,
34,788695,0.1607,0.0116,482,
35,788909,0.1133,0.0123,340,
