Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777948,1.0000,0.0073,3000,✅
2,780287,0.9587,0.0084,2876,
3,777945,0.9580,0.0083,2874,
4,788794,0.9183,0.0105,2755,
5,782016,0.9027,0.0093,2708,
6,8158965,0.8180,0.0084,2454,
7,774596,0.8133,0.0100,2440,
8,784907,0.8117,0.0080,2435,
9,8093316,0.8050,0.0073,2415,
10,793998,0.8000,0.0094,2400,
11,8172414,0.7647,0.0089,2294,
12,8181146,0.7640,0.0077,2292,
13,8172412,0.6917,0.0073,2075,
14,772763,0.6913,0.0080,2074,
15,772764,0.6900,0.0072,2070,
16,783619,0.6030,0.0094,1809,
17,780283,0.5573,0.0099,1672,
18,788695,0.2877,0.0071,863,
19,772726,0.2687,0.0105,806,
20,8087967,0.2490,0.0122,747,
21,772725,0.2333,0.0102,700,
22,778082,0.1990,0.0099,597,
23,772805,0.1950,0.0121,585,
24,776548,0.1900,0.0117,570,
25,8096342,0.1467,0.0125,440,
26,8112097,0.0767,0.0112,230,
27,779434,0.0627,0.0123,188,
28,772804,0.0477,0.0116,143,
