Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772769,0.9387,0.0105,2816,✅
2,792429,0.8183,0.0127,2455,
3,772733,0.8167,0.0136,2450,
4,8179589,0.8093,0.0128,2428,
5,780288,0.8003,0.0112,2401,
6,780296,0.7810,0.0110,2343,
7,772749,0.7800,0.0097,2340,
8,780254,0.7780,0.0112,2334,
9,772741,0.7780,0.0105,2334,
10,772732,0.7737,0.0105,2321,
11,772745,0.7727,0.0106,2318,
12,770066,0.7723,0.0111,2317,
13,8179614,0.7707,0.0118,2312,
14,780252,0.7703,0.0116,2311,
15,793978,0.7680,0.0108,2304,
16,777942,0.7633,0.0116,2290,
17,772734,0.7543,0.0118,2263,
18,776556,0.7530,0.0125,2259,
19,793975,0.7523,0.0113,2257,
20,8091607,0.7473,0.0106,2242,
21,8179611,0.7367,0.0122,2210,
22,8176978,0.7357,0.0119,2207,
23,8176966,0.7053,0.0119,2116,
24,8179592,0.6510,0.0124,1953,
25,788920,0.6463,0.0107,1939,
26,780295,0.6387,0.0112,1916,
27,772810,0.6117,0.0094,1835,
28,772809,0.6023,0.0104,1807,
29,793997,0.5867,0.0104,1760,
30,772801,0.5587,0.0112,1676,
31,788923,0.5323,0.0095,1597,
32,772742,0.5257,0.0097,1577,
33,776560,0.4990,0.0095,1497,
34,793998,0.4587,0.0105,1376,
35,780300,0.4513,0.0103,1354,
36,8186079,0.4457,0.0112,1337,
37,780299,0.4360,0.0102,1308,
38,777948,0.3930,0.0091,1179,
39,793982,0.3913,0.0119,1174,
40,788794,0.3790,0.0088,1137,
41,777945,0.3733,0.0096,1120,
42,782016,0.3687,0.0104,1106,
43,793981,0.3497,0.0120,1049,
44,8158965,0.3023,0.0095,907,
45,8091602,0.2820,0.0110,846,
46,788909,0.2810,0.0105,843,
47,780283,0.2613,0.0091,784,
48,8095212,0.2540,0.0126,762,
49,788916,0.2360,0.0125,708,
50,792937,0.2013,0.0117,604,
51,771731,0.1967,0.0106,590,
52,778082,0.1517,0.0107,455,
53,776548,0.1273,0.0093,382,
54,763640,0.1040,0.0091,312,
55,775999,0.0930,0.0115,279,
