Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,784111,0.8310,0.0066,2493,
2,777141,0.8007,0.0089,2402,
3,8181152,0.7597,0.0099,2279,
4,8089434,0.7447,0.0080,2234,
5,778448,0.6517,0.0107,1955,
6,794262,0.6050,0.0083,1815,
7,8093514,0.5920,0.0110,1776,
8,8103578,0.5747,0.0112,1724,
9,793426,0.5723,0.0097,1717,
10,777551,0.5690,0.0109,1707,
11,781916,0.5520,0.0113,1656,
12,782185,0.5217,0.0115,1565,
13,8174397,0.5167,0.0086,1550,
14,781917,0.5070,0.0117,1521,
15,793796,0.5060,0.0117,1518,
16,8126327,0.4940,0.0098,1482,
17,788771,0.4877,0.0114,1463,
18,8126238,0.4703,0.0084,1411,
19,8088206,0.4697,0.0106,1409,
20,793646,0.4523,0.0103,1357,
21,785887,0.4453,0.0112,1336,
22,793832,0.4397,0.0115,1319,
23,8166038,0.4370,0.0112,1311,
24,776840,0.4243,0.0097,1273,
25,8166043,0.4237,0.0092,1271,
26,781923,0.4210,0.0111,1263,
27,781912,0.4150,0.0117,1245,
28,8178944,0.3953,0.0108,1186,
29,781915,0.3950,0.0110,1185,
30,781921,0.3893,0.0120,1168,
31,777240,0.3670,0.0118,1101,
32,8148795,0.3460,0.0114,1038,
33,8139855,0.3337,0.0105,1001,
34,781613,0.3313,0.0110,994,
35,8126325,0.3170,0.0111,951,
36,8188922,0.2973,0.0117,892,
