Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,778906,1.0000,0.0031,3000,✅
2,778920,0.9887,0.0077,2966,
3,792350,0.9870,0.0078,2961,
4,792358,0.9283,0.0091,2785,
5,775318,0.9260,0.0103,2778,
6,778899,0.9010,0.0119,2703,
7,781914,0.8963,0.0092,2689,
8,8171486,0.8847,0.0103,2654,
9,778915,0.8517,0.0114,2555,
10,8188926,0.8333,0.0118,2500,
11,777239,0.8083,0.0100,2425,
12,8095941,0.7737,0.0096,2321,
13,792783,0.7683,0.0111,2305,
14,777253,0.7553,0.0087,2266,
15,8098446,0.7357,0.0103,2207,
16,777087,0.7343,0.0084,2203,
17,767340,0.6997,0.0079,2099,
18,8093118,0.6910,0.0122,2073,
19,793789,0.6590,0.0116,1977,
20,784049,0.6460,0.0110,1938,
21,794601,0.6430,0.0111,1929,
22,776935,0.5470,0.0111,1641,
23,8121694,0.4617,0.0103,1385,
24,792510,0.4270,0.0110,1281,
25,8121692,0.3887,0.0118,1166,
26,798351,0.2480,0.0126,744,
27,8150394,0.0000,0.0000,0,
