Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,780252,0.9830,0.0109,2949,
2,772732,0.9813,0.0094,2944,⬅️
3,772734,0.9780,0.0104,2934,
4,772733,0.9777,0.0100,2933,
5,770066,0.9743,0.0103,2923,
6,780288,0.9740,0.0106,2922,
7,788916,0.9683,0.0096,2905,
8,8179589,0.9330,0.0114,2799,
9,8179592,0.9133,0.0105,2740,
10,792429,0.9050,0.0100,2715,
11,8179614,0.8957,0.0103,2687,
12,780254,0.8897,0.0100,2669,
13,8179611,0.8823,0.0115,2647,
14,772745,0.8507,0.0091,2552,
15,793975,0.8450,0.0105,2535,
16,772769,0.8423,0.0122,2527,
17,793978,0.8333,0.0117,2500,
18,772741,0.8267,0.0099,2480,
19,772749,0.8247,0.0108,2474,
20,8091607,0.8240,0.0095,2472,
21,777942,0.7897,0.0105,2369,
22,772801,0.7873,0.0088,2362,
23,8176978,0.7867,0.0127,2360,
24,772809,0.7623,0.0088,2287,
25,788920,0.6933,0.0097,2080,
26,8176966,0.6777,0.0123,2033,
27,788923,0.6507,0.0095,1952,
28,776560,0.5247,0.0088,1574,
29,772742,0.5130,0.0085,1539,
30,777948,0.4373,0.0081,1312,
31,8158965,0.3890,0.0079,1167,
32,785997,0.3070,0.0115,921,
33,780283,0.2583,0.0082,775,
34,771731,0.2323,0.0087,697,
35,793982,0.1820,0.0122,546,
36,793981,0.1577,0.0128,473,
37,792937,0.1527,0.0130,458,
38,775999,0.0853,0.0110,256,
