Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,792430,0.9817,0.0095,2945,
2,793999,0.8733,0.0094,2620,⬅️
3,8179631,0.8657,0.0100,2597,
4,8179629,0.8480,0.0104,2544,
5,793997,0.7953,0.0101,2386,
6,780299,0.7760,0.0109,2328,
7,772749,0.7677,0.0104,2303,
8,780300,0.7573,0.0111,2272,
9,793998,0.7570,0.0093,2271,
10,772741,0.7563,0.0102,2269,
11,772734,0.7533,0.0101,2260,
12,772745,0.7517,0.0093,2255,
13,785149,0.7507,0.0111,2252,
14,772769,0.7427,0.0101,2228,
15,777942,0.7323,0.0118,2197,
16,772732,0.7270,0.0092,2181,
17,788916,0.7023,0.0106,2107,
18,772801,0.6863,0.0094,2059,
19,784907,0.6460,0.0087,1938,
20,772809,0.6433,0.0098,1930,
21,8186079,0.6140,0.0084,1842,
22,788923,0.5993,0.0112,1798,
23,777945,0.5913,0.0084,1774,
24,785150,0.5877,0.0128,1763,
25,8172406,0.5747,0.0096,1724,
26,794870,0.5687,0.0097,1706,
27,788794,0.5670,0.0079,1701,
28,774596,0.5627,0.0080,1688,
29,783619,0.5620,0.0092,1686,
30,8181146,0.5560,0.0106,1668,
31,777948,0.5537,0.0086,1661,
32,785997,0.5387,0.0094,1616,
33,772742,0.5380,0.0097,1614,
34,8087967,0.5157,0.0110,1547,
35,772805,0.5150,0.0081,1545,
36,8158965,0.5110,0.0115,1533,
37,788920,0.4947,0.0102,1484,
38,772804,0.4827,0.0076,1448,
39,8172414,0.4423,0.0078,1327,
40,781744,0.4230,0.0124,1269,
41,794871,0.4160,0.0103,1248,
42,794008,0.4110,0.0103,1233,
43,8172412,0.4103,0.0077,1231,
44,779815,0.4077,0.0111,1223,
45,780283,0.4073,0.0096,1222,
46,788909,0.3933,0.0094,1180,
47,787629,0.3547,0.0110,1064,
48,779434,0.3437,0.0095,1031,
49,8141860,0.3293,0.0102,988,
50,779530,0.3177,0.0121,953,
51,792937,0.2963,0.0107,889,
52,772810,0.2690,0.0126,807,
53,8112097,0.2463,0.0117,739,
54,771731,0.2407,0.0105,722,
55,779533,0.2330,0.0118,699,
56,778082,0.2283,0.0114,685,
57,787914,0.1813,0.0107,544,
58,776548,0.1470,0.0120,441,
59,780827,0.1160,0.0126,348,
60,772726,0.1103,0.0108,331,
61,772725,0.0970,0.0114,291,
62,781899,0.0810,0.0120,243,
