Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,776560,0.9713,0.0090,2914,✅
2,772742,0.9257,0.0097,2777,
3,793978,0.9240,0.0101,2772,
4,793975,0.9043,0.0097,2713,
5,772801,0.8843,0.0100,2653,
6,772809,0.8817,0.0111,2645,
7,788923,0.8347,0.0105,2504,
8,788920,0.8227,0.0091,2468,
9,8186079,0.7940,0.0116,2382,
10,785997,0.4797,0.0117,1439,
11,780283,0.4437,0.0085,1331,
12,772763,0.4290,0.0108,1287,
13,772764,0.4177,0.0116,1253,
14,771731,0.2773,0.0114,832,
15,8100975,0.1847,0.0120,554,
