Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,793426,0.9883,0.0066,2965,
2,777141,0.9857,0.0101,2957,
3,8103578,0.9843,0.0074,2953,⬅️
4,8166038,0.9800,0.0062,2940,
5,781917,0.9437,0.0089,2831,
6,785887,0.9240,0.0092,2772,
7,788771,0.9193,0.0078,2758,
8,781916,0.9190,0.0082,2757,
9,8103576,0.9060,0.0080,2718,
10,791705,0.8970,0.0084,2691,
11,8093514,0.8903,0.0098,2671,
12,8179627,0.8557,0.0112,2567,
13,8178944,0.8520,0.0091,2556,
14,781613,0.8470,0.0085,2541,
15,8181152,0.8427,0.0108,2528,
16,781912,0.8233,0.0094,2470,
17,784111,0.8183,0.0077,2455,
18,781923,0.8057,0.0097,2417,
19,777551,0.7927,0.0106,2378,
20,777043,0.7853,0.0096,2356,
21,781915,0.7833,0.0106,2350,
22,793796,0.7543,0.0108,2263,
23,8122655,0.7437,0.0107,2231,
24,8122643,0.7110,0.0073,2133,
25,765201,0.6907,0.0107,2072,
26,777991,0.6860,0.0076,2058,
27,8089434,0.6643,0.0102,1993,
28,779861,0.6643,0.0111,1993,
29,779699,0.6543,0.0093,1963,
30,8139718,0.6527,0.0079,1958,
31,8088206,0.6263,0.0110,1879,
32,775316,0.6190,0.0094,1857,
33,774135,0.6157,0.0109,1847,
34,777133,0.6123,0.0090,1837,
35,778844,0.5863,0.0089,1759,
36,777240,0.5477,0.0095,1643,
37,8139855,0.5447,0.0102,1634,
38,8148795,0.5443,0.0089,1633,
39,794515,0.5353,0.0105,1606,
40,765202,0.5210,0.0090,1563,
41,793791,0.5173,0.0098,1552,
42,781282,0.5077,0.0106,1523,
43,8126327,0.5060,0.0120,1518,
44,776840,0.4950,0.0110,1485,
45,8063088,0.4843,0.0101,1453,
46,8117985,0.4767,0.0107,1430,
47,8174397,0.4700,0.0117,1410,
48,8144696,0.4353,0.0091,1306,
49,8171486,0.4107,0.0110,1232,
50,777217,0.3667,0.0109,1100,
51,778897,0.3480,0.0101,1044,
52,772841,0.3440,0.0122,1032,
53,772840,0.3090,0.0112,927,
