Rank,CAD,Score (lower is better),Eigenvalues,Status
1,792937,0.3547,"0.0736, 0.0494, 0.0004",
2,8095212,0.4041,"0.0751, 0.0579, 0.0006",
3,8176978,0.4658,"0.0570, 0.0553, 0.0004",
4,8176966,0.4792,"0.0564, 0.0528, 0.0004",
5,8091602,0.5147,"0.0838, 0.0690, 0.0006",
6,8179611,0.5657,"0.0582, 0.0498, 0.0003",
7,8179589,0.5967,"0.1238, 0.0499, 0.0002",
8,793981,0.6288,"0.0679, 0.0644, 0.0002",
9,793982,0.6304,"0.0679, 0.0644, 0.0002",
10,777942,0.7023,"0.0642, 0.0500, 0.0002",
11,792429,0.7458,"0.0912, 0.0452, 0.0001",
12,780300,0.7543,"0.0569, 0.0270, 0.0006",
13,780299,0.7555,"0.0566, 0.0268, 0.0006",
14,772769,0.7642,"0.0816, 0.0423, 0.0001",
15,8091607,0.7995,"0.0985, 0.0569, 0.0001",
16,8179592,0.8317,"0.1199, 0.0432, 0.0001",
17,793978,0.8364,"0.0543, 0.0535, 0.0001",
18,793975,0.8405,"0.0539, 0.0529, 0.0001",
19,770066,0.8451,"0.1047, 0.0500, 0.0001",
20,780252,0.8598,"0.1124, 0.0622, 0.0001",
21,775999,0.8773,"0.0625, 0.0578, 0.0001",
22,779545,0.8801,"0.1465, 0.0642, 0.0008",
23,780254,0.8816,"0.0606, 0.0515, 0.0001",
24,780288,0.8959,"0.1053, 0.0443, 0.0001",⬅️
25,8179614,0.8977,"0.1126, 0.0380, 0.0001",
26,793998,0.9119,"0.0590, 0.0226, 0.0007",
27,780296,0.9506,"0.1113, 0.0560, 0.0000",
28,780295,0.9509,"0.1114, 0.0557, 0.0000",
29,791819,0.9636,"0.1667, 0.0256, 0.0002",
30,788920,0.9662,"0.0655, 0.0302, 0.0001",
31,772745,0.9715,"0.0762, 0.0315, 0.0001",
32,772749,0.9801,"0.0711, 0.0316, 0.0001",
33,772741,0.9819,"0.0707, 0.0313, 0.0001",
34,776556,0.9909,"0.1165, 0.0669, 0.0000",
35,772734,1.0038,"0.0717, 0.0457, 0.0000",
36,791817,1.0071,"0.1477, 0.0532, 0.0000",
37,772732,1.0072,"0.0720, 0.0452, 0.0000",
38,772733,1.0108,"0.0719, 0.0604, 0.0000",
39,791816,1.0291,"0.1486, 0.0487, 0.0000",
40,771731,1.0411,"0.0355, 0.0321, 0.0001",
41,788916,1.0599,"0.0647, 0.0448, 0.0000",
42,785997,1.0615,"0.0273, 0.0225, 0.0002",
43,8176904,1.0666,"0.1829, 0.0816, 0.0003",
44,782016,1.0948,"0.0963, 0.0081, 0.0001",
45,8096342,1.0955,"0.0371, 0.0056, 0.0004",
46,772801,1.1004,"0.0522, 0.0347, 0.0000",
47,8179617,1.1046,"0.1107, 0.0025, 0.0002",
48,772809,1.1061,"0.0537, 0.0326, 0.0000",
49,8095189,1.1155,"0.1545, 0.0889, 0.0008",
50,776560,1.1251,"0.0326, 0.0317, 0.0001",
51,772742,1.1378,"0.0347, 0.0312, 0.0001",
52,8091592,1.1428,"0.1561, 0.0910, 0.0008",
53,780287,1.1447,"0.1048, 0.0122, 0.0001",
54,772810,1.1462,"0.0545, 0.0306, 0.0000",
55,788923,1.1692,"0.0393, 0.0259, 0.0001",
56,780283,1.1787,"0.0502, 0.0169, 0.0001",
57,8158965,1.1835,"0.0668, 0.0047, 0.0002",
58,777948,1.1851,"0.0640, 0.0096, 0.0001",
59,763640,1.1950,"0.0957, 0.0014, 0.0001",
