Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,780288,0.9163,0.0109,2749,✅
2,780252,0.9077,0.0117,2723,
3,780295,0.9003,0.0113,2701,
4,780296,0.8913,0.0119,2674,
5,770066,0.8440,0.0110,2532,
6,776556,0.8290,0.0115,2487,
7,8179614,0.8103,0.0116,2431,
8,8179592,0.8000,0.0108,2400,
9,8179589,0.7227,0.0127,2168,
10,792429,0.6813,0.0109,2044,
11,780254,0.6617,0.0115,1985,
12,8179611,0.6543,0.0110,1963,
13,8091607,0.6507,0.0104,1952,
14,777942,0.6503,0.0116,1951,
15,793978,0.6363,0.0111,1909,
16,793975,0.6230,0.0113,1869,
17,791819,0.6127,0.0108,1838,
18,772745,0.5907,0.0116,1772,
19,8176966,0.5807,0.0118,1742,
20,772741,0.5780,0.0108,1734,
21,8176978,0.5777,0.0120,1733,
22,772769,0.5537,0.0114,1661,
23,772749,0.5480,0.0120,1644,
24,788920,0.5093,0.0111,1528,
25,779545,0.4250,0.0123,1275,
26,793982,0.3393,0.0116,1018,
27,793998,0.3310,0.0115,993,
28,793981,0.3110,0.0119,933,
29,8091602,0.2077,0.0118,623,
30,8095212,0.1953,0.0103,586,
31,780299,0.1530,0.0119,459,
32,792937,0.1277,0.0115,383,
33,780300,0.0917,0.0130,275,
34,775999,0.0600,0.0115,180,
