Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,771615,0.7517,0.0114,2255,
2,771612,0.7440,0.0118,2232,⬅️
3,794864,0.6753,0.0114,2026,
4,794863,0.6720,0.0117,2016,
5,8172410,0.6387,0.0100,1916,
6,785159,0.6290,0.0109,1887,
7,785173,0.5860,0.0114,1758,
8,8092992,0.5543,0.0090,1663,
9,794008,0.5540,0.0103,1662,
10,785682,0.5510,0.0137,1653,
11,793999,0.5420,0.0112,1626,
12,794870,0.5387,0.0093,1616,
13,772144,0.5363,0.0097,1609,
14,8172406,0.5360,0.0096,1608,
15,781831,0.5027,0.0115,1508,
16,793998,0.4723,0.0110,1417,
17,785169,0.4700,0.0100,1410,
18,771742,0.4640,0.0131,1392,
19,779815,0.4633,0.0107,1390,
20,8087967,0.4590,0.0108,1377,
21,772132,0.4590,0.0093,1377,
22,780300,0.4543,0.0103,1363,
23,777155,0.4303,0.0108,1291,
24,780299,0.4180,0.0111,1254,
25,794871,0.4170,0.0092,1251,
26,772805,0.4003,0.0091,1201,
27,774596,0.3957,0.0093,1187,
28,8179609,0.3883,0.0127,1165,
29,772810,0.3707,0.0088,1112,
30,788786,0.3703,0.0121,1111,
31,779434,0.3580,0.0116,1074,
32,776560,0.3470,0.0124,1041,
33,772804,0.3470,0.0079,1041,
34,8149518,0.3367,0.0090,1010,
35,784856,0.3363,0.0126,1009,
36,785997,0.3307,0.0121,992,
37,8088959,0.3280,0.0117,984,
38,8143504,0.3270,0.0099,981,
39,781926,0.3220,0.0106,966,
40,785149,0.3210,0.0121,963,
41,772764,0.3173,0.0114,952,
42,772742,0.3133,0.0119,940,
43,783596,0.3133,0.0099,940,
44,788695,0.3073,0.0104,922,
45,785150,0.3037,0.0131,911,
46,8126425,0.3023,0.0118,907,
47,787913,0.2780,0.0118,834,
48,8125655,0.2770,0.0101,831,
49,784907,0.2657,0.0103,797,
50,793548,0.2433,0.0119,730,
51,779530,0.2313,0.0096,694,
52,772763,0.2297,0.0120,689,
53,781070,0.2280,0.0119,684,
54,8096342,0.2257,0.0113,677,
55,8092901,0.2203,0.0118,661,
56,780283,0.2200,0.0100,660,
57,8091304,0.2167,0.0081,650,
58,798475,0.2103,0.0090,631,
59,779533,0.2073,0.0095,622,
60,8112097,0.2033,0.0115,610,
61,8181146,0.1850,0.0121,555,
62,787914,0.1843,0.0106,553,
63,798480,0.1740,0.0115,522,
64,780827,0.1647,0.0117,494,
65,8141860,0.1640,0.0111,492,
66,788909,0.1457,0.0115,437,
67,763638,0.1420,0.0093,426,
68,778091,0.1417,0.0110,425,
69,772801,0.1390,0.0129,417,
70,8093316,0.1337,0.0076,401,
71,772809,0.1327,0.0127,398,
72,771731,0.1300,0.0107,390,
73,8172414,0.1257,0.0087,377,
74,8186079,0.1223,0.0127,367,
75,788923,0.1217,0.0123,365,
76,781899,0.1183,0.0085,355,
77,8172412,0.0893,0.0129,268,
78,788905,0.0387,0.0104,116,
79,778429,0.0350,0.0117,105,
