Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,793548,0.7417,0.0093,2225,
2,788905,0.6587,0.0091,1976,
3,8100975,0.6083,0.0113,1825,
4,8091936,0.5483,0.0110,1645,
5,8100969,0.5453,0.0115,1636,
6,8174395,0.5450,0.0074,1635,
7,784111,0.5373,0.0086,1612,
8,782438,0.5277,0.0098,1583,
9,781921,0.5213,0.0105,1564,
10,777551,0.5150,0.0059,1545,
11,763638,0.4820,0.0087,1446,
12,778091,0.4383,0.0092,1315,
13,778448,0.4277,0.0108,1283,
14,778429,0.4240,0.0097,1272,
15,777141,0.4067,0.0112,1220,
16,793426,0.3720,0.0108,1116,
17,781916,0.3660,0.0113,1098,
18,8103578,0.3657,0.0113,1097,
19,8096342,0.3340,0.0113,1002,
20,8101572,0.3333,0.0101,1000,
21,8105335,0.3237,0.0109,971,
22,781917,0.2960,0.0116,888,
23,788771,0.2950,0.0113,885,
24,8181152,0.2723,0.0110,817,
25,781912,0.2393,0.0116,718,
26,793646,0.2377,0.0118,713,
27,793832,0.2327,0.0116,698,
28,782185,0.1950,0.0110,585,
29,8091304,0.1920,0.0120,576,
30,8166038,0.1590,0.0125,477,
31,8093514,0.0893,0.0113,268,
