Rank,CAD,Score (lower is better),Eigenvalues,Status
1,783617,0.2002,"0.0109, 0.0048, 0.0019",
2,8139623,0.3426,"0.0175, 0.0058, 0.0017",
3,783595,0.3753,"0.0137, 0.0064, 0.0014",
4,780273,0.3885,"0.0086, 0.0058, 0.0019",
5,793832,0.4282,"0.0133, 0.0039, 0.0012",
6,774937,0.4363,"0.0119, 0.0071, 0.0021",
7,8111165,0.4880,"0.0090, 0.0059, 0.0025",
8,8111167,0.4881,"0.0090, 0.0059, 0.0025",⬅️
9,781921,0.4884,"0.0190, 0.0038, 0.0018",
10,8111161,0.5390,"0.0073, 0.0055, 0.0014",
11,8091936,0.6166,"0.0141, 0.0060, 0.0008",
12,8166043,0.6323,"0.0062, 0.0044, 0.0013",
13,774935,0.6531,"0.0138, 0.0073, 0.0028",
14,793796,0.7029,"0.0062, 0.0036, 0.0012",
15,792440,0.7074,"0.0172, 0.0077, 0.0012",
16,792441,0.7358,"0.0169, 0.0080, 0.0012",
17,8179499,0.7363,"0.0077, 0.0063, 0.0008",
18,785887,0.7386,"0.0059, 0.0030, 0.0014",
19,794273,0.7464,"0.0078, 0.0061, 0.0008",
20,8166038,0.7814,"0.0099, 0.0041, 0.0005",
21,8126327,0.8046,"0.0054, 0.0041, 0.0009",
22,777141,0.8327,"0.0102, 0.0036, 0.0005",
23,777551,0.8441,"0.0088, 0.0037, 0.0005",
24,781926,0.8633,"0.0210, 0.0084, 0.0018",
25,789366,0.8756,"0.0045, 0.0022, 0.0021",
26,782185,0.8851,"0.0139, 0.0038, 0.0003",
27,778504,0.8859,"0.0123, 0.0091, 0.0011",
28,777553,0.8860,"0.0059, 0.0059, 0.0006",
29,8105335,0.8884,"0.0139, 0.0050, 0.0002",
30,8089434,0.8913,"0.0077, 0.0021, 0.0009",
31,794262,0.9047,"0.0055, 0.0017, 0.0015",
32,781917,0.9115,"0.0062, 0.0031, 0.0007",
33,8126238,0.9150,"0.0038, 0.0038, 0.0009",
34,8126325,0.9161,"0.0038, 0.0038, 0.0009",
35,781915,0.9244,"0.0050, 0.0028, 0.0009",
36,8092284,0.9299,"0.0096, 0.0074, 0.0005",
37,778448,0.9418,"0.0219, 0.0029, 0.0008",
38,781916,0.9427,"0.0062, 0.0030, 0.0006",
39,765199,0.9524,"0.0129, 0.0048, 0.0001",
40,792803,0.9609,"0.0104, 0.0083, 0.0006",
41,780706,0.9609,"0.0104, 0.0083, 0.0006",
42,798475,0.9633,"0.0261, 0.0061, 0.0020",
43,777135,0.9798,"0.0092, 0.0084, 0.0007",
44,798480,0.9892,"0.0265, 0.0061, 0.0020",
45,781912,1.0122,"0.0044, 0.0029, 0.0007",
46,793426,1.0133,"0.0055, 0.0028, 0.0006",
47,8103578,1.0139,"0.0055, 0.0028, 0.0006",
48,765202,1.0141,"0.0087, 0.0048, 0.0001",
49,8093514,1.0160,"0.0072, 0.0024, 0.0005",
