Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8149518,0.9717,0.0090,2915,
2,783596,0.9717,0.0086,2915,
3,8125655,0.9713,0.0089,2914,
4,8143504,0.9707,0.0086,2912,
5,8126425,0.9703,0.0091,2911,
6,781926,0.9537,0.0087,2861,⬅️
7,779530,0.9313,0.0090,2794,
8,779533,0.9190,0.0099,2757,
9,772132,0.9057,0.0095,2717,
10,8094080,0.8210,0.0093,2463,
11,792441,0.8210,0.0084,2463,
12,792440,0.8163,0.0084,2449,
13,775262,0.7873,0.0091,2362,
14,788698,0.7747,0.0086,2324,
15,793793,0.7467,0.0074,2240,
16,775310,0.7090,0.0109,2127,
17,778504,0.7037,0.0102,2111,
18,783595,0.6690,0.0085,2007,
19,8139623,0.6597,0.0091,1979,
20,8155627,0.6530,0.0105,1959,
21,792161,0.6387,0.0110,1916,
22,786001,0.6347,0.0105,1904,
23,774937,0.6340,0.0111,1902,
24,8111165,0.5987,0.0108,1796,
25,8179499,0.5910,0.0097,1773,
26,8100969,0.5873,0.0084,1762,
27,781921,0.5850,0.0097,1755,
28,8111161,0.5790,0.0086,1737,
29,8111167,0.5747,0.0105,1724,
30,8100975,0.5683,0.0090,1705,
31,8105335,0.5587,0.0101,1676,
32,777135,0.5570,0.0094,1671,
33,8091936,0.5560,0.0107,1668,
34,780273,0.5190,0.0089,1557,
35,765199,0.5007,0.0079,1502,
36,793832,0.4977,0.0107,1493,
37,783617,0.4963,0.0116,1489,
38,774935,0.4883,0.0108,1465,
39,784111,0.4733,0.0071,1420,
40,771736,0.4620,0.0082,1386,
41,793646,0.4347,0.0075,1304,
42,777553,0.4280,0.0100,1284,
43,8092284,0.4087,0.0105,1226,
44,777551,0.4077,0.0103,1223,
45,777141,0.3873,0.0089,1162,
46,775316,0.3817,0.0081,1145,
47,780706,0.3020,0.0117,906,
48,792803,0.2703,0.0115,811,
49,8166043,0.2620,0.0117,786,
50,793796,0.2583,0.0112,775,
51,794273,0.2470,0.0121,741,
52,782185,0.2113,0.0100,634,
53,8089434,0.1990,0.0119,597,
54,772797,0.1963,0.0099,589,
55,772796,0.1840,0.0098,552,
56,765202,0.1837,0.0104,551,
57,8166038,0.1783,0.0111,535,
58,8088206,0.1720,0.0104,516,
59,8181356,0.1683,0.0104,505,
60,775510,0.1550,0.0105,465,
61,8174395,0.1447,0.0123,434,
62,785887,0.1447,0.0125,434,
