Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8089434,1.0000,0.0068,3000,✅
2,8111161,0.8317,0.0079,2495,
3,793426,0.8273,0.0103,2482,
4,794262,0.8260,0.0083,2478,
5,777141,0.7717,0.0093,2315,
6,781912,0.7583,0.0102,2275,
7,777553,0.7577,0.0085,2273,
8,8103578,0.7467,0.0113,2240,
9,8139718,0.7383,0.0077,2215,
10,781917,0.7330,0.0104,2199,
11,765201,0.7320,0.0110,2196,
12,8181152,0.7030,0.0093,2109,
13,8103576,0.6970,0.0097,2091,
14,8122643,0.6933,0.0101,2080,
15,8122655,0.6927,0.0104,2078,
16,788771,0.6907,0.0121,2072,
17,777551,0.6883,0.0101,2065,
18,781923,0.6860,0.0107,2058,
19,775316,0.6843,0.0092,2053,
20,794273,0.6823,0.0108,2047,
21,793796,0.6730,0.0104,2019,
22,8179627,0.6667,0.0110,2000,
23,779861,0.6357,0.0108,1907,
24,8126327,0.6337,0.0116,1901,
25,777991,0.6283,0.0098,1885,
26,8166043,0.6237,0.0116,1871,
27,794515,0.6120,0.0113,1836,
28,789366,0.6113,0.0098,1834,
29,765202,0.5953,0.0098,1786,
30,791705,0.5917,0.0105,1775,
31,8126238,0.5850,0.0112,1755,
32,8166038,0.5840,0.0104,1752,
33,8126325,0.5810,0.0108,1743,
34,778844,0.5800,0.0108,1740,
35,8179499,0.5697,0.0119,1709,
36,785887,0.5663,0.0110,1699,
37,776840,0.5660,0.0107,1698,
38,8148795,0.5507,0.0116,1652,
39,8093514,0.5377,0.0122,1613,
40,781916,0.5330,0.0106,1599,
41,777133,0.5243,0.0089,1573,
42,8174397,0.5123,0.0101,1537,
43,777043,0.4870,0.0122,1461,
44,779699,0.4713,0.0113,1414,
45,8139855,0.4650,0.0113,1395,
46,781915,0.4643,0.0123,1393,
47,774135,0.4467,0.0107,1340,
48,8178944,0.4210,0.0110,1263,
49,781282,0.4107,0.0106,1232,
50,8088206,0.4003,0.0113,1201,
51,8063088,0.3970,0.0092,1191,
52,777240,0.3947,0.0120,1184,
53,793791,0.3613,0.0088,1084,
54,781914,0.3540,0.0102,1062,
55,781613,0.3517,0.0100,1055,
56,784111,0.3240,0.0109,972,
57,778897,0.3130,0.0110,939,
58,777217,0.2987,0.0128,896,
