Rank,CAD,Score (lower is better),Eigenvalues,Status
1,8096342,0.6295,"0.0371, 0.0056, 0.0004",
2,777948,0.7373,"0.0640, 0.0096, 0.0001",
3,8158965,0.8398,"0.0668, 0.0047, 0.0002",
4,777945,0.8647,"0.0632, 0.0099, 0.0001",
5,788794,0.8655,"0.0598, 0.0097, 0.0001",⬅️
6,772763,0.8769,"0.0350, 0.0085, 0.0001",
7,772764,0.8795,"0.0349, 0.0085, 0.0001",
8,8092284,0.9226,"0.0096, 0.0074, 0.0005",
9,780283,0.9550,"0.0502, 0.0169, 0.0001",
10,778082,0.9573,"0.0572, 0.0049, 0.0001",
11,782016,1.0039,"0.0963, 0.0081, 0.0001",
12,8105335,1.0092,"0.0139, 0.0050, 0.0002",
13,772805,1.0111,"0.0473, 0.0097, 0.0000",
14,782185,1.0117,"0.0139, 0.0038, 0.0003",
15,772804,1.0202,"0.0477, 0.0090, 0.0000",
16,8100975,1.0251,"0.0197, 0.0055, 0.0001",
17,8172414,1.0505,"0.0352, 0.0116, 0.0000",
18,8172412,1.0520,"0.0351, 0.0117, 0.0000",
19,8100969,1.0534,"0.0191, 0.0055, 0.0001",
20,774596,1.0624,"0.0429, 0.0140, 0.0000",
21,786001,1.0642,"0.0132, 0.0107, 0.0001",
22,792803,1.0677,"0.0104, 0.0083, 0.0006",
23,8181146,1.0712,"0.0423, 0.0143, 0.0000",
24,8093316,1.0743,"0.0399, 0.0068, 0.0000",
25,793793,1.0811,"0.0109, 0.0091, 0.0006",
26,780706,1.0837,"0.0104, 0.0083, 0.0006",
27,788695,1.0947,"0.0284, 0.0116, 0.0000",
28,777141,1.1130,"0.0102, 0.0036, 0.0005",
29,777551,1.1492,"0.0088, 0.0037, 0.0005",
30,784111,1.1512,"0.0086, 0.0025, 0.0003",
31,8166038,1.1516,"0.0099, 0.0041, 0.0005",
32,771736,1.1661,"0.0149, 0.0143, 0.0001",
33,8181152,1.1702,"0.0079, 0.0024, 0.0004",
34,777135,1.1946,"0.0092, 0.0084, 0.0007",
35,8088206,1.1954,"0.0085, 0.0021, 0.0003",
36,765199,1.2013,"0.0129, 0.0048, 0.0001",
37,791705,1.2034,"0.0046, 0.0029, 0.0003",
38,8122655,1.2047,"0.0045, 0.0032, 0.0002",
39,781613,1.2128,"0.0043, 0.0023, 0.0004",
40,8178944,1.2202,"0.0043, 0.0024, 0.0004",
41,8103576,1.2234,"0.0046, 0.0029, 0.0002",
42,780287,1.2268,"0.1048, 0.0122, 0.0001",
43,788771,1.2286,"0.0052, 0.0032, 0.0005",
44,777553,1.2320,"0.0059, 0.0059, 0.0006",
45,782438,1.2348,"0.0231, 0.0008, 0.0006",
46,8093514,1.2354,"0.0072, 0.0024, 0.0005",
47,785997,1.2420,"0.0273, 0.0225, 0.0002",
48,765202,1.2472,"0.0087, 0.0048, 0.0001",
49,788905,1.2507,"0.0392, 0.0013, 0.0001",
50,793646,1.2574,"0.0138, 0.0031, 0.0001",
51,777043,1.2682,"0.0067, 0.0012, 0.0003",
52,776548,1.2742,"0.0744, 0.0001, 0.0001",
53,8171486,1.2883,"0.0017, 0.0016, 0.0004",
54,8091304,1.2894,"0.0407, 0.0022, 0.0000",
55,763640,1.2965,"0.0957, 0.0014, 0.0001",
56,794515,1.2966,"0.0042, 0.0010, 0.0003",
57,778091,1.3082,"0.0393, 0.0006, 0.0001",
58,8103578,1.3082,"0.0055, 0.0028, 0.0006",
59,793426,1.3104,"0.0055, 0.0028, 0.0006",
60,772725,1.3215,"0.0547, 0.0002, 0.0000",
61,772726,1.3217,"0.0549, 0.0002, 0.0000",
62,779699,1.3223,"0.0034, 0.0014, 0.0002",
63,781923,1.3269,"0.0044, 0.0026, 0.0006",
64,8122643,1.3277,"0.0047, 0.0045, 0.0001",
65,8087967,1.3355,"0.0384, 0.0134, 0.0008",
66,779861,1.3356,"0.0053, 0.0044, 0.0001",
