Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,780252,0.9790,0.0107,2937,
2,780296,0.9423,0.0114,2827,
3,780295,0.9267,0.0109,2780,
4,776556,0.9163,0.0113,2749,
5,8179589,0.9083,0.0112,2725,
6,770066,0.9080,0.0110,2724,⬅️
7,780288,0.8873,0.0102,2662,
8,8179614,0.8427,0.0104,2528,
9,8179592,0.8300,0.0107,2490,
10,792429,0.7453,0.0104,2236,
11,772733,0.7437,0.0111,2231,
12,772734,0.7347,0.0104,2204,
13,8179611,0.7300,0.0106,2190,
14,8091607,0.7037,0.0107,2111,
15,772732,0.6973,0.0107,2092,
16,780254,0.6933,0.0112,2080,
17,793978,0.6643,0.0107,1993,
18,793975,0.6537,0.0107,1961,
19,772745,0.6427,0.0096,1928,
20,777942,0.6397,0.0109,1919,
21,772769,0.6370,0.0103,1911,
22,8176966,0.6310,0.0126,1893,
23,772741,0.6267,0.0118,1880,
24,8176978,0.6237,0.0117,1871,
25,772749,0.6157,0.0118,1847,
26,788920,0.5157,0.0110,1547,
27,780299,0.3557,0.0106,1067,
28,793982,0.3137,0.0114,941,
29,8095212,0.1503,0.0116,451,
30,8091602,0.1437,0.0130,431,
31,793981,0.1390,0.0125,417,
32,792937,0.1200,0.0130,360,
33,780300,0.1087,0.0119,326,
34,775999,0.0740,0.0079,222,
