Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,779530,0.9187,0.0078,2756,✅
2,779533,0.9163,0.0074,2749,
3,781926,0.7553,0.0095,2266,
4,8112097,0.6680,0.0103,2004,
5,8087967,0.6660,0.0104,1998,
6,794871,0.6623,0.0110,1987,
7,8094080,0.6023,0.0117,1807,
8,792441,0.5937,0.0082,1781,
9,792440,0.5307,0.0087,1592,
10,793793,0.5217,0.0088,1565,
11,779434,0.5117,0.0100,1535,
12,798475,0.4910,0.0097,1473,
13,793832,0.4733,0.0100,1420,
14,8139623,0.4640,0.0087,1392,
15,775310,0.4477,0.0116,1343,
16,798480,0.4427,0.0094,1328,
17,778504,0.4397,0.0085,1319,
18,8096342,0.4307,0.0100,1292,
19,784907,0.4263,0.0080,1279,
20,793548,0.4070,0.0108,1221,
21,781921,0.4070,0.0116,1221,
22,8111161,0.3800,0.0092,1140,
23,780827,0.3713,0.0093,1114,
24,8155627,0.3690,0.0104,1107,
25,778448,0.3610,0.0095,1083,
26,8091936,0.3450,0.0118,1035,
27,8179499,0.3450,0.0113,1035,
28,777135,0.3030,0.0115,909,
29,794273,0.2847,0.0107,854,
30,783595,0.2487,0.0110,746,
31,792803,0.1720,0.0124,516,
32,780706,0.1570,0.0122,471,
