Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,780295,0.8893,0.0115,2668,
2,780252,0.8777,0.0108,2633,
3,792429,0.8677,0.0101,2603,⬅️
4,780296,0.8660,0.0112,2598,
5,8179589,0.8627,0.0104,2588,
6,772733,0.8583,0.0102,2575,
7,791817,0.8547,0.0121,2564,
8,776556,0.8307,0.0120,2492,
9,791816,0.8290,0.0111,2487,
10,780288,0.8263,0.0106,2479,
11,772732,0.8070,0.0103,2421,
12,770066,0.8063,0.0111,2419,
13,772734,0.8017,0.0105,2405,
14,788916,0.7720,0.0104,2316,
15,8179592,0.7583,0.0103,2275,
16,772769,0.7563,0.0118,2269,
17,780254,0.7537,0.0104,2261,
18,8179611,0.7523,0.0110,2257,
19,8179614,0.7383,0.0111,2215,
20,793978,0.7227,0.0104,2168,
21,8091607,0.7203,0.0104,2161,
22,793975,0.7200,0.0099,2160,
23,777942,0.7170,0.0106,2151,
24,8176978,0.6843,0.0108,2053,
25,8176966,0.6813,0.0109,2044,
26,772745,0.6813,0.0095,2044,
27,772741,0.6763,0.0097,2029,
28,772749,0.6747,0.0100,2024,
29,788920,0.6390,0.0100,1917,
30,772801,0.5843,0.0103,1753,
31,772810,0.5773,0.0091,1732,
32,772809,0.5470,0.0101,1641,
33,780300,0.4623,0.0109,1387,
34,780299,0.4517,0.0097,1355,
35,780287,0.4007,0.0110,1202,
36,782016,0.3487,0.0098,1046,
37,777948,0.3423,0.0090,1027,
38,777945,0.3393,0.0088,1018,
39,793981,0.3187,0.0123,956,
40,793982,0.3067,0.0115,920,
41,8158965,0.2907,0.0090,872,
42,8095212,0.2887,0.0127,866,
43,8091602,0.2367,0.0130,710,
44,8179617,0.1933,0.0109,580,
45,775999,0.1500,0.0108,450,
46,763640,0.1417,0.0089,425,
47,792937,0.1197,0.0125,359,
48,780255,0.1040,0.0106,312,
49,776548,0.0437,0.0111,131,
