Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,780706,0.9557,0.0089,2867,✅
2,792803,0.9543,0.0091,2863,
3,775310,0.8903,0.0115,2671,
4,777135,0.8287,0.0099,2486,
5,777553,0.8087,0.0076,2426,
6,794273,0.7567,0.0116,2270,
7,8091936,0.7090,0.0115,2127,
8,8166038,0.6693,0.0118,2008,
9,786001,0.6393,0.0115,1918,
10,793793,0.6380,0.0114,1914,
11,777141,0.6150,0.0112,1845,
12,8092284,0.6080,0.0121,1824,
13,765199,0.5973,0.0098,1792,
14,782185,0.5940,0.0101,1782,
15,8122655,0.5390,0.0126,1617,
16,771736,0.5367,0.0122,1610,
17,778504,0.5337,0.0124,1601,
18,8122643,0.5293,0.0109,1588,
19,779861,0.5273,0.0104,1582,
20,8089434,0.4833,0.0103,1450,
21,765202,0.4827,0.0107,1448,
22,775316,0.4567,0.0100,1370,
23,8088206,0.4563,0.0099,1369,
24,793791,0.4280,0.0067,1284,
25,772840,0.4273,0.0080,1282,
26,8105335,0.4067,0.0107,1220,
27,793646,0.4017,0.0117,1205,
28,777551,0.3987,0.0120,1196,
29,784111,0.3920,0.0116,1176,
30,772841,0.3893,0.0080,1168,
31,777043,0.3747,0.0100,1124,
32,8181152,0.3713,0.0107,1114,
33,781916,0.3523,0.0113,1057,
34,8179627,0.3507,0.0100,1052,
35,774135,0.3323,0.0107,997,
36,793426,0.3270,0.0103,981,
37,8179499,0.3217,0.0118,965,
38,781917,0.3193,0.0124,958,
39,791705,0.3050,0.0106,915,
40,8103576,0.2917,0.0107,875,
41,788771,0.2857,0.0109,857,
42,8093514,0.2817,0.0097,845,
43,8063088,0.2803,0.0112,841,
44,781613,0.2783,0.0122,835,
45,8178944,0.2637,0.0120,791,
46,8103578,0.2437,0.0078,731,
