Rank,CAD,Score (lower is better),Eigenvalues,Status
1,793793,0.1214,"0.0109, 0.0091, 0.0006",
2,780706,0.1847,"0.0104, 0.0083, 0.0006",
3,792803,0.1880,"0.0104, 0.0083, 0.0006",
4,778504,0.2010,"0.0123, 0.0091, 0.0011",
5,777135,0.2661,"0.0092, 0.0084, 0.0007",⬅️
6,8092284,0.3528,"0.0096, 0.0074, 0.0005",
7,8091936,0.4018,"0.0141, 0.0060, 0.0008",
8,775310,0.4583,"0.0141, 0.0124, 0.0009",
9,786001,0.4817,"0.0132, 0.0107, 0.0001",
10,794273,0.4822,"0.0078, 0.0061, 0.0008",
11,8166038,0.4873,"0.0099, 0.0041, 0.0005",
12,8179499,0.4980,"0.0077, 0.0063, 0.0008",
13,777141,0.5127,"0.0102, 0.0036, 0.0005",
14,783595,0.5178,"0.0137, 0.0064, 0.0014",
15,774937,0.5487,"0.0119, 0.0071, 0.0021",
16,793832,0.5728,"0.0133, 0.0039, 0.0012",
17,765199,0.5744,"0.0129, 0.0048, 0.0001",
18,777551,0.6134,"0.0088, 0.0037, 0.0005",
19,8105335,0.6163,"0.0139, 0.0050, 0.0002",
20,8155627,0.6196,"0.0155, 0.0100, 0.0014",
21,8094080,0.6239,"0.0170, 0.0109, 0.0009",
22,783617,0.6494,"0.0109, 0.0048, 0.0019",
23,792441,0.6531,"0.0169, 0.0080, 0.0012",
24,782185,0.6601,"0.0139, 0.0038, 0.0003",
25,792440,0.6861,"0.0172, 0.0077, 0.0012",
26,765202,0.6945,"0.0087, 0.0048, 0.0001",
27,777553,0.7084,"0.0059, 0.0059, 0.0006",
28,792161,0.7144,"0.0110, 0.0105, 0.0026",
29,775316,0.7325,"0.0098, 0.0029, 0.0000",
30,775262,0.7355,"0.0112, 0.0100, 0.0028",
31,8089434,0.7406,"0.0077, 0.0021, 0.0009",
32,8111161,0.7457,"0.0073, 0.0055, 0.0014",
33,793646,0.7518,"0.0138, 0.0031, 0.0001",
34,788698,0.7647,"0.0115, 0.0106, 0.0029",
35,780273,0.7651,"0.0086, 0.0058, 0.0019",
36,784111,0.7654,"0.0086, 0.0025, 0.0003",
37,8181152,0.7986,"0.0079, 0.0024, 0.0004",
38,8174395,0.8070,"0.0148, 0.0042, 0.0000",
39,8088206,0.8116,"0.0085, 0.0021, 0.0003",
40,781917,0.8130,"0.0062, 0.0031, 0.0007",
41,8093514,0.8307,"0.0072, 0.0024, 0.0005",
42,781916,0.8426,"0.0062, 0.0030, 0.0006",
43,8126327,0.8436,"0.0054, 0.0041, 0.0009",
44,771736,0.8455,"0.0149, 0.0143, 0.0001",
45,8166043,0.8758,"0.0062, 0.0044, 0.0013",
46,793796,0.8864,"0.0062, 0.0036, 0.0012",
47,8179627,0.8872,"0.0083, 0.0023, 0.0000",
48,8111165,0.9183,"0.0090, 0.0059, 0.0025",
49,8111167,0.9185,"0.0090, 0.0059, 0.0025",
50,774935,0.9294,"0.0138, 0.0073, 0.0028",
51,793426,0.9313,"0.0055, 0.0028, 0.0006",
52,8103578,0.9315,"0.0055, 0.0028, 0.0006",
53,788771,0.9591,"0.0052, 0.0032, 0.0005",
54,781915,0.9606,"0.0050, 0.0028, 0.0009",
55,775510,0.9609,"0.0139, 0.0000, 0.0000",
56,8181356,0.9670,"0.0140, 0.0000, 0.0000",
57,772840,0.9710,"0.0089, 0.0001, 0.0000",
58,772796,0.9719,"0.0141, 0.0001, 0.0000",
59,772797,0.9723,"0.0141, 0.0001, 0.0000",
60,774135,0.9774,"0.0066, 0.0007, 0.0005",
61,772841,0.9782,"0.0088, 0.0001, 0.0000",
62,781912,0.9818,"0.0044, 0.0029, 0.0007",
63,8139623,0.9845,"0.0175, 0.0058, 0.0017",
64,776840,0.9937,"0.0044, 0.0024, 0.0008",
65,8126325,0.9966,"0.0038, 0.0038, 0.0009",
66,8126238,0.9997,"0.0038, 0.0038, 0.0009",
67,777043,1.0103,"0.0067, 0.0012, 0.0003",
68,779861,1.0190,"0.0053, 0.0044, 0.0001",
69,785887,1.0197,"0.0059, 0.0030, 0.0014",
70,779533,1.0279,"0.0180, 0.0150, 0.0011",
71,781923,1.0389,"0.0044, 0.0026, 0.0006",
72,779530,1.0554,"0.0181, 0.0152, 0.0011",
73,793791,1.0565,"0.0078, 0.0003, 0.0000",
74,8148795,1.0634,"0.0033, 0.0028, 0.0008",
75,8122643,1.0647,"0.0047, 0.0045, 0.0001",
76,8100969,1.0704,"0.0191, 0.0055, 0.0001",
77,8063088,1.0934,"0.0073, 0.0004, 0.0000",
78,8122655,1.1052,"0.0045, 0.0032, 0.0002",
79,791705,1.1092,"0.0046, 0.0029, 0.0003",
80,8178944,1.1113,"0.0043, 0.0024, 0.0004",
81,8103576,1.1136,"0.0046, 0.0029, 0.0002",
82,8100975,1.1143,"0.0197, 0.0055, 0.0001",
83,777240,1.1144,"0.0032, 0.0024, 0.0007",
84,765201,1.1168,"0.0049, 0.0033, 0.0001",
85,781613,1.1295,"0.0043, 0.0023, 0.0004",
86,794262,1.1479,"0.0055, 0.0017, 0.0015",
87,8139855,1.1565,"0.0027, 0.0022, 0.0008",
88,777217,1.1623,"0.0045, 0.0008, 0.0005",
89,781926,1.1916,"0.0210, 0.0084, 0.0018",
90,8174397,1.2147,"0.0028, 0.0017, 0.0006",
91,794515,1.2249,"0.0042, 0.0010, 0.0003",
92,8100966,1.2504,"0.0178, 0.0004, 0.0001",
93,778448,1.2507,"0.0219, 0.0029, 0.0008",
94,793787,1.2535,"0.0174, 0.0003, 0.0000",
95,778897,1.2554,"0.0050, 0.0002, 0.0002",
96,781921,1.2626,"0.0190, 0.0038, 0.0018",
97,777991,1.2817,"0.0041, 0.0020, 0.0000",
98,8139718,1.2845,"0.0033, 0.0023, 0.0002",
99,781914,1.2848,"0.0022, 0.0013, 0.0006",
100,779699,1.3047,"0.0034, 0.0014, 0.0002",
101,781282,1.3048,"0.0041, 0.0008, 0.0001",
102,8144696,1.3149,"0.0037, 0.0005, 0.0003",
103,8188922,1.3420,"0.0024, 0.0014, 0.0012",
104,777239,1.3456,"0.0024, 0.0009, 0.0005",
105,792358,1.3598,"0.0018, 0.0011, 0.0006",
106,793548,1.3612,"0.0251, 0.0065, 0.0009",
107,8117985,1.3810,"0.0033, 0.0013, 0.0000",
108,8063089,1.3899,"0.0038, 0.0005, 0.0000",
109,789366,1.3929,"0.0045, 0.0022, 0.0021",
110,777133,1.3930,"0.0025, 0.0025, 0.0000",
111,8171486,1.3971,"0.0017, 0.0016, 0.0004",
112,778844,1.4086,"0.0024, 0.0024, 0.0000",
113,778915,1.4273,"0.0014, 0.0009, 0.0005",
114,791713,1.4356,"0.0035, 0.0003, 0.0000",
115,8188926,1.4516,"0.0011, 0.0008, 0.0005",
116,778899,1.4636,"0.0026, 0.0003, 0.0001",
117,798512,1.4902,"0.0029, 0.0002, 0.0000",
118,792350,1.4966,"0.0011, 0.0008, 0.0003",
119,775318,1.4998,"0.0011, 0.0005, 0.0004",
120,778906,1.5038,"0.0016, 0.0006, 0.0003",
121,778920,1.5124,"0.0014, 0.0006, 0.0003",
122,792510,1.5149,"0.0024, 0.0005, 0.0000",
123,767340,1.5305,"0.0024, 0.0003, 0.0000",
124,794679,1.5387,"0.0024, 0.0001, 0.0000",
125,763620,1.5392,"0.0024, 0.0001, 0.0000",
126,763621,1.5401,"0.0024, 0.0001, 0.0000",
127,782438,1.5406,"0.0231, 0.0008, 0.0006",
128,793789,1.5635,"0.0020, 0.0003, 0.0000",
129,8093118,1.5702,"0.0006, 0.0004, 0.0003",
130,8098446,1.5767,"0.0014, 0.0004, 0.0001",
131,8126425,1.5772,"0.0198, 0.0089, 0.0034",
132,8125655,1.5778,"0.0199, 0.0089, 0.0034",
133,794601,1.5873,"0.0018, 0.0001, 0.0000",
134,8143504,1.5880,"0.0200, 0.0089, 0.0034",
135,798351,1.5883,"0.0019, 0.0000, 0.0000",
136,8149518,1.5906,"0.0200, 0.0089, 0.0034",
137,777087,1.5914,"0.0012, 0.0010, 0.0000",
138,8095941,1.5965,"0.0013, 0.0002, 0.0001",
139,777253,1.5992,"0.0013, 0.0008, 0.0000",
140,783596,1.6053,"0.0201, 0.0090, 0.0034",
141,776935,1.6125,"0.0015, 0.0003, 0.0000",
142,8121694,1.6130,"0.0015, 0.0001, 0.0000",
143,8121692,1.6134,"0.0015, 0.0001, 0.0000",
144,792783,1.6227,"0.0006, 0.0006, 0.0001",
145,784049,1.6461,"0.0010, 0.0004, 0.0000",
146,8150394,1.6462,"0.0008, 0.0006, 0.0000",
147,793405,1.6629,"0.0005, 0.0003, 0.0001",
148,793768,1.6665,"0.0007, 0.0003, 0.0000",
149,767940,1.6772,"0.0005, 0.0005, 0.0000",
150,8092190,1.6776,"0.0006, 0.0005, 0.0000",
151,8092171,1.6876,"0.0006, 0.0002, 0.0000",
152,779608,1.6891,"0.0005, 0.0005, 0.0000",
153,763660,1.7012,"0.0005, 0.0001, 0.0000",
154,8141343,1.7058,"0.0004, 0.0001, 0.0000",
155,793689,1.7108,"0.0004, 0.0001, 0.0000",
156,794159,1.7163,"0.0004, 0.0000, 0.0000",
157,792795,1.7343,"0.0001, 0.0001, 0.0000",
158,798475,1.8140,"0.0261, 0.0061, 0.0020",
159,798480,1.8463,"0.0265, 0.0061, 0.0020",
160,772132,1.8472,"0.0203, 0.0141, 0.0032",
161,8112097,1.8806,"0.0305, 0.0125, 0.0008",
162,788695,1.8829,"0.0284, 0.0116, 0.0000",
163,8101572,1.8941,"0.0249, 0.0003, 0.0000",
164,794516,1.9093,"0.0076, 0.0061, 0.0052",
165,8114863,1.9789,"0.0056, 0.0046, 0.0046",
166,781899,1.9897,"0.0229, 0.0219, 0.0000",
167,779434,2.0671,"0.0318, 0.0131, 0.0009",
168,8092992,2.0907,"0.0210, 0.0150, 0.0036",
169,779815,2.2161,"0.0289, 0.0118, 0.0024",
170,772764,2.2906,"0.0349, 0.0085, 0.0001",
171,772763,2.3013,"0.0350, 0.0085, 0.0001",
172,785997,2.3340,"0.0273, 0.0225, 0.0002",
173,763638,2.3663,"0.0305, 0.0005, 0.0001",
174,8141860,2.3672,"0.0324, 0.0088, 0.0025",
175,778429,2.4681,"0.0315, 0.0002, 0.0001",
176,8172412,2.4689,"0.0351, 0.0117, 0.0000",
177,8172414,2.4792,"0.0352, 0.0116, 0.0000",
178,8096342,2.5272,"0.0371, 0.0056, 0.0004",
179,768552,2.5729,"0.0149, 0.0087, 0.0079",
180,8087967,2.6210,"0.0384, 0.0134, 0.0008",
181,784907,2.6467,"0.0400, 0.0096, 0.0012",
182,8088959,2.6582,"0.0148, 0.0139, 0.0073",
183,8181354,2.6703,"0.0146, 0.0085, 0.0083",
184,8093316,2.8427,"0.0399, 0.0068, 0.0000",
185,787914,2.8699,"0.0383, 0.0085, 0.0024",
186,8172406,2.9498,"0.0359, 0.0144, 0.0024",
187,794870,2.9939,"0.0363, 0.0143, 0.0024",
188,788905,3.0751,"0.0392, 0.0013, 0.0001",
189,778091,3.1338,"0.0393, 0.0006, 0.0001",
190,794871,3.1345,"0.0404, 0.0123, 0.0021",
191,8091304,3.1686,"0.0407, 0.0022, 0.0000",
192,780827,3.1937,"0.0371, 0.0232, 0.0012",
193,8181146,3.2436,"0.0423, 0.0143, 0.0000",
194,774596,3.2841,"0.0429, 0.0140, 0.0000",
195,794008,3.3211,"0.0334, 0.0161, 0.0039",
196,776560,3.3597,"0.0326, 0.0317, 0.0001",
197,785169,3.3945,"0.0352, 0.0121, 0.0044",
198,772804,3.4184,"0.0477, 0.0090, 0.0000",
199,772805,3.4269,"0.0473, 0.0097, 0.0000",
200,772742,3.5176,"0.0347, 0.0312, 0.0001",
201,787913,3.5595,"0.0256, 0.0238, 0.0054",
202,771731,3.6186,"0.0355, 0.0321, 0.0001",
203,788923,3.6261,"0.0393, 0.0259, 0.0001",
204,788909,3.7857,"0.0433, 0.0222, 0.0000",
205,780283,4.0599,"0.0502, 0.0169, 0.0001",
206,781831,4.1548,"0.0265, 0.0221, 0.0074",
207,8092901,4.3006,"0.0385, 0.0075, 0.0066",
208,783619,4.3771,"0.0584, 0.0055, 0.0011",
209,8186079,4.3843,"0.0453, 0.0298, 0.0000",
210,778082,4.4352,"0.0572, 0.0049, 0.0001",
211,772725,4.4934,"0.0547, 0.0002, 0.0000",
212,788794,4.5002,"0.0598, 0.0097, 0.0001",
213,772144,4.5104,"0.0367, 0.0154, 0.0069",
214,772726,4.5121,"0.0549, 0.0002, 0.0000",
215,785173,4.5430,"0.0373, 0.0145, 0.0070",
216,8172410,4.5452,"0.0306, 0.0274, 0.0065",
217,788786,4.6083,"0.0235, 0.0233, 0.0094",
218,777155,4.6284,"0.0261, 0.0211, 0.0092",
219,785150,4.6601,"0.0403, 0.0357, 0.0027",
220,777945,4.8057,"0.0632, 0.0099, 0.0001",
221,777948,4.8366,"0.0640, 0.0096, 0.0001",
222,785149,4.9131,"0.0453, 0.0385, 0.0017",
223,793998,4.9391,"0.0590, 0.0226, 0.0007",
224,780299,4.9970,"0.0566, 0.0268, 0.0006",
225,780300,5.0269,"0.0569, 0.0270, 0.0006",
226,784856,5.0549,"0.0235, 0.0222, 0.0110",
227,772810,5.2285,"0.0545, 0.0306, 0.0000",
228,772801,5.2546,"0.0522, 0.0347, 0.0000",
229,8158965,5.2582,"0.0668, 0.0047, 0.0002",
230,772809,5.2668,"0.0537, 0.0326, 0.0000",
231,785159,5.3225,"0.0351, 0.0181, 0.0094",
232,793997,6.0583,"0.0611, 0.0377, 0.0011",
233,788920,6.1349,"0.0655, 0.0302, 0.0001",
234,776548,6.1949,"0.0744, 0.0001, 0.0001",
235,793999,6.3094,"0.0650, 0.0254, 0.0030",
236,793975,6.3944,"0.0539, 0.0529, 0.0001",
237,771612,6.3976,"0.0418, 0.0229, 0.0101",
238,771615,6.4065,"0.0419, 0.0227, 0.0101",
239,793978,6.4632,"0.0543, 0.0535, 0.0001",
240,8176966,6.5341,"0.0564, 0.0528, 0.0004",
241,8179611,6.5432,"0.0582, 0.0498, 0.0003",
242,772741,6.6590,"0.0707, 0.0313, 0.0001",
243,772749,6.7104,"0.0711, 0.0316, 0.0001",
244,8176978,6.7185,"0.0570, 0.0553, 0.0004",
245,771742,6.7848,"0.0232, 0.0218, 0.0166",
246,8179609,6.8029,"0.0509, 0.0433, 0.0052",
247,780254,6.9149,"0.0606, 0.0515, 0.0001",
248,788916,6.9176,"0.0647, 0.0448, 0.0000",
249,8179629,7.0092,"0.0645, 0.0423, 0.0023",
250,777942,7.1185,"0.0642, 0.0500, 0.0002",
251,772745,7.1514,"0.0762, 0.0315, 0.0001",
252,775999,7.4342,"0.0625, 0.0578, 0.0001",
253,772734,7.5745,"0.0717, 0.0457, 0.0000",
254,772732,7.5751,"0.0720, 0.0452, 0.0000",
255,8179631,7.6287,"0.0667, 0.0424, 0.0037",
256,782016,7.6351,"0.0963, 0.0081, 0.0001",
257,787629,7.6557,"0.0854, 0.0236, 0.0020",
258,792937,7.8392,"0.0736, 0.0494, 0.0004",
259,763640,7.9631,"0.0957, 0.0014, 0.0001",
260,781744,8.1025,"0.1001, 0.0060, 0.0015",
261,772769,8.2101,"0.0816, 0.0423, 0.0001",
262,793982,8.2308,"0.0679, 0.0644, 0.0002",
263,793981,8.2317,"0.0679, 0.0644, 0.0002",
264,780255,8.3338,"0.0989, 0.0003, 0.0000",
265,8095212,8.3802,"0.0751, 0.0579, 0.0006",
266,772733,8.4238,"0.0719, 0.0604, 0.0000",
267,780287,8.5505,"0.1048, 0.0122, 0.0001",
268,8179617,9.1853,"0.1107, 0.0025, 0.0002",
269,792429,9.2139,"0.0912, 0.0452, 0.0001",
270,792430,9.2643,"0.1023, 0.0232, 0.0025",
271,794863,9.4100,"0.0491, 0.0397, 0.0146",
272,794864,9.4471,"0.0491, 0.0397, 0.0147",
273,8091602,9.7551,"0.0838, 0.0690, 0.0006",
274,785682,9.8818,"0.0558, 0.0415, 0.0139",
275,776572,10.0984,"0.1024, 0.0150, 0.0065",
276,781070,10.2879,"0.0622, 0.0271, 0.0160",
277,780288,10.4129,"0.1053, 0.0443, 0.0001",
278,8104983,10.4278,"0.1076, 0.0191, 0.0054",
279,8091607,10.5203,"0.0985, 0.0569, 0.0001",
280,780279,10.6124,"0.1240, 0.0090, 0.0033",
281,783854,10.6681,"0.0858, 0.0412, 0.0082",
282,770066,10.6821,"0.1047, 0.0500, 0.0001",
283,8179614,10.6911,"0.1126, 0.0380, 0.0001",
284,781071,11.3828,"0.0626, 0.0433, 0.0164",
285,780295,11.6026,"0.1114, 0.0557, 0.0000",
286,780296,11.6063,"0.1113, 0.0560, 0.0000",
287,8179592,11.6077,"0.1199, 0.0432, 0.0001",
288,780252,12.0405,"0.1124, 0.0622, 0.0001",
