Rank,CAD,Score (lower is better),Eigenvalues,Status
1,8179589,0.3098,"0.1238, 0.0499, 0.0002",
2,793981,0.4667,"0.0679, 0.0644, 0.0002",
3,793982,0.4676,"0.0679, 0.0644, 0.0002",
4,8176904,0.5395,"0.1829, 0.0816, 0.0003",
5,8179611,0.5884,"0.0582, 0.0498, 0.0003",
6,792937,0.5980,"0.0736, 0.0494, 0.0004",
7,777942,0.6099,"0.0642, 0.0500, 0.0002",
8,792429,0.6561,"0.0912, 0.0452, 0.0001",
9,8091607,0.6845,"0.0985, 0.0569, 0.0001",
10,772769,0.6953,"0.0816, 0.0423, 0.0001",
11,791819,0.6997,"0.1667, 0.0256, 0.0002",
12,8179592,0.7149,"0.1199, 0.0432, 0.0001",
13,780252,0.7153,"0.1124, 0.0622, 0.0001",
14,8176966,0.7177,"0.0564, 0.0528, 0.0004",
15,8176978,0.7381,"0.0570, 0.0553, 0.0004",
16,766859,0.7492,"0.2094, 0.0552, 0.0002",
17,793978,0.7521,"0.0543, 0.0535, 0.0001",
18,793975,0.7594,"0.0539, 0.0529, 0.0001",
19,770066,0.7750,"0.1047, 0.0500, 0.0001",
20,775999,0.8028,"0.0625, 0.0578, 0.0001",
21,780254,0.8322,"0.0606, 0.0515, 0.0001",
22,8179614,0.8429,"0.1126, 0.0380, 0.0001",
23,791817,0.8559,"0.1477, 0.0532, 0.0000",
24,780288,0.8645,"0.1053, 0.0443, 0.0001",
25,776556,0.9006,"0.1165, 0.0669, 0.0000",
26,791816,0.9023,"0.1486, 0.0487, 0.0000",
27,780296,0.9160,"0.1113, 0.0560, 0.0000",
28,780295,0.9175,"0.1114, 0.0557, 0.0000",⬅️
29,794101,0.9410,"0.2331, 0.0804, 0.0003",
30,788920,0.9545,"0.0655, 0.0302, 0.0001",
31,772745,0.9767,"0.0762, 0.0315, 0.0001",
32,772749,0.9858,"0.0711, 0.0316, 0.0001",
33,772741,0.9871,"0.0707, 0.0313, 0.0001",
34,8179617,0.9910,"0.1107, 0.0025, 0.0002",
35,771731,1.0061,"0.0355, 0.0321, 0.0001",
36,782016,1.0149,"0.0963, 0.0081, 0.0001",
37,772733,1.0192,"0.0719, 0.0604, 0.0000",
38,785997,1.0275,"0.0273, 0.0225, 0.0002",
39,772734,1.0496,"0.0717, 0.0457, 0.0000",
40,772732,1.0555,"0.0720, 0.0452, 0.0000",
41,780287,1.1048,"0.1048, 0.0122, 0.0001",
42,763640,1.1054,"0.0957, 0.0014, 0.0001",
43,776560,1.1120,"0.0326, 0.0317, 0.0001",
44,8158965,1.1227,"0.0668, 0.0047, 0.0002",
45,788916,1.1283,"0.0647, 0.0448, 0.0000",
46,772742,1.1364,"0.0347, 0.0312, 0.0001",
47,772801,1.1456,"0.0522, 0.0347, 0.0000",
48,772809,1.1516,"0.0537, 0.0326, 0.0000",
49,777948,1.1524,"0.0640, 0.0096, 0.0001",
50,780283,1.1717,"0.0502, 0.0169, 0.0001",
51,788923,1.1784,"0.0393, 0.0259, 0.0001",
52,772810,1.2095,"0.0545, 0.0306, 0.0000",
53,776548,1.2422,"0.0744, 0.0001, 0.0001",
54,777945,1.2592,"0.0632, 0.0099, 0.0001",
55,788794,1.2789,"0.0598, 0.0097, 0.0001",
56,778082,1.2833,"0.0572, 0.0049, 0.0001",
57,8186079,1.2862,"0.0453, 0.0298, 0.0000",
58,782185,1.2942,"0.0139, 0.0038, 0.0003",
59,8105335,1.2982,"0.0139, 0.0050, 0.0002",
60,780255,1.3030,"0.0989, 0.0003, 0.0000",
61,772763,1.3215,"0.0350, 0.0085, 0.0001",
62,772764,1.3234,"0.0349, 0.0085, 0.0001",
63,8095212,1.3319,"0.0751, 0.0579, 0.0006",
64,8096342,1.3381,"0.0371, 0.0056, 0.0004",
65,8100975,1.3421,"0.0197, 0.0055, 0.0001",
66,8088206,1.3438,"0.0085, 0.0021, 0.0003",
67,784111,1.3440,"0.0086, 0.0025, 0.0003",
68,791705,1.3566,"0.0046, 0.0029, 0.0003",
69,8122655,1.3574,"0.0045, 0.0032, 0.0002",
70,788909,1.3605,"0.0433, 0.0222, 0.0000",
71,8103576,1.3619,"0.0046, 0.0029, 0.0002",
72,8100969,1.3621,"0.0191, 0.0055, 0.0001",
73,777043,1.3641,"0.0067, 0.0012, 0.0003",
74,779699,1.3836,"0.0034, 0.0014, 0.0002",
75,786001,1.3888,"0.0132, 0.0107, 0.0001",
76,8144696,1.3888,"0.0037, 0.0005, 0.0003",
77,794515,1.3957,"0.0042, 0.0010, 0.0003",
78,778906,1.4000,"0.0016, 0.0006, 0.0003",
79,778920,1.4026,"0.0014, 0.0006, 0.0003",
80,8139718,1.4198,"0.0033, 0.0023, 0.0002",
81,772726,1.4222,"0.0549, 0.0002, 0.0000",
82,772725,1.4228,"0.0547, 0.0002, 0.0000",
83,771736,1.4232,"0.0149, 0.0143, 0.0001",
84,781613,1.4262,"0.0043, 0.0023, 0.0004",
85,781899,1.4267,"0.0229, 0.0219, 0.0000",
86,774596,1.4273,"0.0429, 0.0140, 0.0000",
87,8181146,1.4276,"0.0423, 0.0143, 0.0000",
88,788905,1.4300,"0.0392, 0.0013, 0.0001",
89,792350,1.4304,"0.0011, 0.0008, 0.0003",
90,8171486,1.4306,"0.0017, 0.0016, 0.0004",
91,8093118,1.4336,"0.0006, 0.0004, 0.0003",
92,778897,1.4407,"0.0050, 0.0002, 0.0002",
93,793646,1.4419,"0.0138, 0.0031, 0.0001",
94,8091602,1.4422,"0.0838, 0.0690, 0.0006",
95,765199,1.4423,"0.0129, 0.0048, 0.0001",
96,772805,1.4480,"0.0473, 0.0097, 0.0000",
97,778091,1.4502,"0.0393, 0.0006, 0.0001",
98,772804,1.4541,"0.0477, 0.0090, 0.0000",
99,8092284,1.4609,"0.0096, 0.0074, 0.0005",
100,765202,1.4610,"0.0087, 0.0048, 0.0001",
101,763638,1.4650,"0.0305, 0.0005, 0.0001",
102,8172414,1.4659,"0.0352, 0.0116, 0.0000",
103,8100966,1.4659,"0.0178, 0.0004, 0.0001",
104,8172412,1.4663,"0.0351, 0.0117, 0.0000",
105,8181152,1.4673,"0.0079, 0.0024, 0.0004",
106,778429,1.4679,"0.0315, 0.0002, 0.0001",
107,781282,1.4686,"0.0041, 0.0008, 0.0001",
108,778899,1.4728,"0.0026, 0.0003, 0.0001",
109,8093316,1.4787,"0.0399, 0.0068, 0.0000",
110,8178944,1.4798,"0.0043, 0.0024, 0.0004",
111,788695,1.4902,"0.0284, 0.0116, 0.0000",
112,792783,1.4921,"0.0006, 0.0006, 0.0001",
113,775318,1.4936,"0.0011, 0.0005, 0.0004",
114,765201,1.4939,"0.0049, 0.0033, 0.0001",
115,8122643,1.5017,"0.0047, 0.0045, 0.0001",
116,779861,1.5117,"0.0053, 0.0044, 0.0001",
117,8101572,1.5184,"0.0249, 0.0003, 0.0000",
118,8098446,1.5221,"0.0014, 0.0004, 0.0001",
119,8091304,1.5284,"0.0407, 0.0022, 0.0000",
120,8095941,1.5515,"0.0013, 0.0002, 0.0001",
121,777141,1.5547,"0.0102, 0.0036, 0.0005",
122,793405,1.5640,"0.0005, 0.0003, 0.0001",
123,777239,1.5784,"0.0024, 0.0009, 0.0005",
124,8179627,1.5927,"0.0083, 0.0023, 0.0000",
125,8117985,1.6033,"0.0033, 0.0013, 0.0000",
126,777217,1.6061,"0.0045, 0.0008, 0.0005",
127,780299,1.6072,"0.0566, 0.0268, 0.0006",
128,8174395,1.6084,"0.0148, 0.0042, 0.0000",
129,780300,1.6124,"0.0569, 0.0270, 0.0006",
130,8093514,1.6136,"0.0072, 0.0024, 0.0005",
131,777551,1.6179,"0.0088, 0.0037, 0.0005",
132,775316,1.6226,"0.0098, 0.0029, 0.0000",
133,772797,1.6320,"0.0141, 0.0001, 0.0000",
134,772796,1.6324,"0.0141, 0.0001, 0.0000",
135,8188926,1.6380,"0.0011, 0.0008, 0.0005",
136,778915,1.6406,"0.0014, 0.0009, 0.0005",
137,788771,1.6441,"0.0052, 0.0032, 0.0005",
138,793787,1.6483,"0.0174, 0.0003, 0.0000",
139,8181356,1.6530,"0.0140, 0.0000, 0.0000",
140,775510,1.6530,"0.0139, 0.0000, 0.0000",
141,772840,1.6551,"0.0089, 0.0001, 0.0000",
142,772841,1.6556,"0.0088, 0.0001, 0.0000",
143,8063088,1.6604,"0.0073, 0.0004, 0.0000",
144,8141343,1.6658,"0.0004, 0.0001, 0.0000",
145,8063089,1.6666,"0.0038, 0.0005, 0.0000",
146,793768,1.6684,"0.0007, 0.0003, 0.0000",
147,8121692,1.6687,"0.0015, 0.0001, 0.0000",
148,774135,1.6688,"0.0066, 0.0007, 0.0005",
149,8121694,1.6689,"0.0015, 0.0001, 0.0000",
150,8166038,1.6751,"0.0099, 0.0041, 0.0005",
151,778844,1.6759,"0.0024, 0.0024, 0.0000",
152,793791,1.6900,"0.0078, 0.0003, 0.0000",
153,777991,1.6937,"0.0041, 0.0020, 0.0000",
154,791713,1.6947,"0.0035, 0.0003, 0.0000",
155,792510,1.6966,"0.0024, 0.0005, 0.0000",
156,777133,1.6968,"0.0025, 0.0025, 0.0000",
157,767340,1.6993,"0.0024, 0.0003, 0.0000",
158,798512,1.6995,"0.0029, 0.0002, 0.0000",
159,763620,1.7020,"0.0024, 0.0001, 0.0000",
160,763621,1.7021,"0.0024, 0.0001, 0.0000",
161,794679,1.7028,"0.0024, 0.0001, 0.0000",
162,777253,1.7032,"0.0013, 0.0008, 0.0000",
163,782438,1.7045,"0.0231, 0.0008, 0.0006",
164,794601,1.7056,"0.0018, 0.0001, 0.0000",
165,798351,1.7060,"0.0019, 0.0000, 0.0000",
166,793689,1.7113,"0.0004, 0.0001, 0.0000",
167,763660,1.7113,"0.0005, 0.0001, 0.0000",
168,794159,1.7139,"0.0004, 0.0000, 0.0000",
169,792795,1.7151,"0.0001, 0.0001, 0.0000",
170,777087,1.7161,"0.0012, 0.0010, 0.0000",
171,793789,1.7164,"0.0020, 0.0003, 0.0000",
172,767940,1.7214,"0.0005, 0.0005, 0.0000",
173,8150394,1.7214,"0.0008, 0.0006, 0.0000",
174,776935,1.7218,"0.0015, 0.0003, 0.0000",
175,784049,1.7222,"0.0010, 0.0004, 0.0000",
176,8092190,1.7241,"0.0006, 0.0005, 0.0000",
177,779608,1.7247,"0.0005, 0.0005, 0.0000",
178,8092171,1.7260,"0.0006, 0.0002, 0.0000",
179,792803,1.7640,"0.0104, 0.0083, 0.0006",
180,781923,1.7704,"0.0044, 0.0026, 0.0006",
181,8103578,1.7728,"0.0055, 0.0028, 0.0006",
182,793426,1.7771,"0.0055, 0.0028, 0.0006",
183,792358,1.7887,"0.0018, 0.0011, 0.0006",
184,780706,1.7887,"0.0104, 0.0083, 0.0006",
185,793793,1.8071,"0.0109, 0.0091, 0.0006",
186,777553,1.8582,"0.0059, 0.0059, 0.0006",
187,777135,1.9371,"0.0092, 0.0084, 0.0007",
188,793998,1.9465,"0.0590, 0.0226, 0.0007",
189,8174397,1.9588,"0.0028, 0.0017, 0.0006",
190,781914,1.9592,"0.0022, 0.0013, 0.0006",
191,781916,1.9633,"0.0062, 0.0030, 0.0006",
192,8091592,2.0220,"0.1561, 0.0910, 0.0008",
193,793970,2.0251,"0.3738, 0.0846, 0.0003",
194,779545,2.0268,"0.1465, 0.0642, 0.0008",
195,8095189,2.0299,"0.1545, 0.0889, 0.0008",
196,781917,2.1087,"0.0062, 0.0031, 0.0007",
197,781912,2.1095,"0.0044, 0.0029, 0.0007",
198,777240,2.1104,"0.0032, 0.0024, 0.0007",
199,8091936,2.2755,"0.0141, 0.0060, 0.0008",
200,776840,2.2820,"0.0044, 0.0024, 0.0008",
201,8112097,2.3196,"0.0305, 0.0125, 0.0008",
202,8087967,2.3244,"0.0384, 0.0134, 0.0008",
203,794273,2.3503,"0.0078, 0.0061, 0.0008",
204,778448,2.3991,"0.0219, 0.0029, 0.0008",
205,8148795,2.4241,"0.0033, 0.0028, 0.0008",
206,8139855,2.4927,"0.0027, 0.0022, 0.0008",
207,8094080,2.5107,"0.0170, 0.0109, 0.0009",
208,8179499,2.5143,"0.0077, 0.0063, 0.0008",
209,775310,2.5667,"0.0141, 0.0124, 0.0009",
210,793548,2.6624,"0.0251, 0.0065, 0.0009",
211,8089434,2.6663,"0.0077, 0.0021, 0.0009",
212,8126325,2.7615,"0.0038, 0.0038, 0.0009",
213,779434,2.7622,"0.0318, 0.0131, 0.0009",
214,8126238,2.7810,"0.0038, 0.0038, 0.0009",
215,8126327,2.8011,"0.0054, 0.0041, 0.0009",
216,781915,2.8283,"0.0050, 0.0028, 0.0009",
217,793997,3.1591,"0.0611, 0.0377, 0.0011",
218,783619,3.2599,"0.0584, 0.0055, 0.0011",
219,794105,3.2835,"0.2636, 0.0543, 0.0011",
220,779533,3.3748,"0.0180, 0.0150, 0.0011",
221,779530,3.4590,"0.0181, 0.0152, 0.0011",
222,778504,3.5059,"0.0123, 0.0091, 0.0011",
223,784907,3.5249,"0.0400, 0.0096, 0.0012",
224,792440,3.5683,"0.0172, 0.0077, 0.0012",
225,792441,3.6395,"0.0169, 0.0080, 0.0012",
226,8188922,3.6496,"0.0024, 0.0014, 0.0012",
227,793832,3.7265,"0.0133, 0.0039, 0.0012",
