Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,782016,0.9337,0.0099,2801,
2,8179617,0.8987,0.0115,2696,
3,8158965,0.8940,0.0115,2682,
4,763640,0.8603,0.0096,2581,
5,777948,0.7857,0.0116,2357,
6,780287,0.7750,0.0121,2325,
7,778082,0.7437,0.0116,2231,
8,788794,0.7323,0.0099,2197,
9,777945,0.7053,0.0100,2116,
10,772764,0.5313,0.0116,1594,
11,8100975,0.5257,0.0101,1577,
12,8105335,0.5060,0.0099,1518,
13,8100969,0.4820,0.0108,1446,
14,765199,0.4510,0.0094,1353,
15,772763,0.2653,0.0114,796,
