Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,792803,1.0000,0.0069,3000,✅
2,780706,1.0000,0.0069,3000,
3,774937,0.9070,0.0087,2721,
4,774935,0.8900,0.0093,2670,
5,8111167,0.8287,0.0119,2486,
6,781926,0.8010,0.0097,2403,
7,778504,0.7923,0.0112,2377,
8,783617,0.7857,0.0097,2357,
9,777135,0.7827,0.0129,2348,
10,8166038,0.6760,0.0101,2028,
11,8111165,0.6587,0.0136,1976,
12,779533,0.6523,0.0117,1957,
13,8092284,0.6237,0.0119,1871,
14,8179499,0.6157,0.0076,1847,
15,777141,0.5877,0.0110,1763,
16,794273,0.5870,0.0113,1761,
17,8091936,0.5827,0.0114,1748,
18,777551,0.5707,0.0114,1712,
19,775262,0.5497,0.0120,1649,
20,779530,0.5397,0.0120,1619,
21,792161,0.5290,0.0111,1587,
22,793832,0.5207,0.0120,1562,
23,775316,0.5057,0.0088,1517,
24,788698,0.4997,0.0118,1499,
25,781921,0.4857,0.0119,1457,
26,8094080,0.4827,0.0115,1448,
27,8139623,0.4677,0.0116,1403,
28,780273,0.4660,0.0123,1398,
29,8111161,0.4647,0.0097,1394,
30,781917,0.4643,0.0110,1393,
31,8179627,0.4633,0.0117,1390,
32,765199,0.4577,0.0108,1373,
33,793793,0.4573,0.0110,1372,
34,782185,0.4573,0.0108,1372,
35,8155627,0.4500,0.0095,1350,
36,783595,0.4490,0.0085,1347,
37,8181152,0.4347,0.0107,1304,
38,8089434,0.4187,0.0114,1256,
39,775310,0.4080,0.0114,1224,
40,792441,0.4030,0.0105,1209,
41,771736,0.4030,0.0103,1209,
42,8174395,0.3993,0.0084,1198,
43,8100975,0.3980,0.0099,1194,
44,8105335,0.3913,0.0103,1174,
45,781915,0.3847,0.0122,1154,
46,8088206,0.3770,0.0106,1131,
47,8126238,0.3690,0.0112,1107,
48,8166043,0.3667,0.0119,1100,
49,784111,0.3657,0.0116,1097,
50,786001,0.3637,0.0106,1091,
51,792440,0.3583,0.0115,1075,
52,8100969,0.3547,0.0120,1064,
53,777553,0.3453,0.0126,1036,
54,793646,0.3377,0.0104,1013,
55,8126325,0.3250,0.0107,975,
56,8126327,0.3173,0.0130,952,
57,8093514,0.3077,0.0131,923,
58,772796,0.3033,0.0102,910,
59,8181356,0.2930,0.0093,879,
60,775510,0.2873,0.0094,862,
61,765202,0.2847,0.0082,854,
62,772797,0.2723,0.0110,817,
63,785887,0.2653,0.0125,796,
64,793796,0.2200,0.0110,660,
65,781916,0.2133,0.0121,640,
