Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8112097,1.0000,0.0059,3000,✅
2,779530,0.9443,0.0090,2833,
3,781926,0.9340,0.0085,2802,
4,779533,0.8810,0.0094,2643,
5,792440,0.8777,0.0065,2633,
6,792441,0.8773,0.0071,2632,
7,779434,0.8570,0.0116,2571,
8,8087967,0.8317,0.0111,2495,
9,784907,0.7640,0.0095,2292,
10,8094080,0.7583,0.0106,2275,
11,778448,0.7557,0.0078,2267,
12,775310,0.7190,0.0110,2157,
13,8100975,0.7017,0.0064,2105,
14,8100969,0.6850,0.0066,2055,
15,8091936,0.6697,0.0097,2009,
16,793548,0.6667,0.0091,2000,
17,783595,0.6613,0.0094,1984,
18,777135,0.6347,0.0099,1904,
19,8139623,0.6320,0.0083,1896,
20,793793,0.6240,0.0075,1872,
21,778504,0.6233,0.0106,1870,
22,793832,0.6017,0.0100,1805,
23,786001,0.5660,0.0081,1698,
24,8179499,0.5617,0.0101,1685,
25,8111161,0.5463,0.0094,1639,
26,8166038,0.4870,0.0091,1461,
27,8105335,0.4667,0.0112,1400,
28,8155627,0.4417,0.0126,1325,
29,8126327,0.4320,0.0115,1296,
30,792803,0.4127,0.0113,1238,
31,793796,0.4007,0.0107,1202,
32,8092284,0.3943,0.0099,1183,
33,777141,0.3810,0.0119,1143,
34,8166043,0.3760,0.0093,1128,
35,780706,0.3513,0.0109,1054,
36,782185,0.3347,0.0098,1004,
37,794273,0.3213,0.0106,964,
38,777551,0.3033,0.0119,910,
39,777553,0.2497,0.0112,749,
