Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777942,0.9123,0.0103,2737,✅
2,8179611,0.8783,0.0108,2635,
3,780254,0.8507,0.0108,2552,
4,793975,0.8390,0.0102,2517,
5,8176978,0.8353,0.0112,2506,
6,793978,0.8323,0.0109,2497,
7,8176966,0.8177,0.0114,2453,
8,792429,0.8033,0.0122,2410,
9,772734,0.8027,0.0103,2408,
10,772733,0.8023,0.0104,2407,
11,772732,0.8007,0.0104,2402,
12,772769,0.7647,0.0118,2294,
13,788916,0.7643,0.0096,2293,
14,8091607,0.7187,0.0107,2156,
15,772741,0.7087,0.0100,2126,
16,772745,0.7043,0.0097,2113,
17,772749,0.7030,0.0102,2109,
18,772801,0.7030,0.0099,2109,
19,788920,0.6657,0.0103,1997,
20,772809,0.6640,0.0112,1992,
21,788923,0.6020,0.0105,1806,
22,776560,0.5303,0.0109,1591,
23,793982,0.4927,0.0110,1478,
24,772742,0.4770,0.0109,1431,
25,793981,0.4650,0.0123,1395,
26,8095212,0.4230,0.0109,1269,
27,785997,0.3727,0.0092,1118,
28,792937,0.2387,0.0109,716,
29,771731,0.2370,0.0099,711,
30,775999,0.2137,0.0115,641,
