Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,791817,0.8663,0.0113,2599,✅
2,766859,0.8540,0.0122,2562,
3,791816,0.8110,0.0111,2433,
4,780252,0.7410,0.0111,2223,
5,8179589,0.7257,0.0111,2177,
6,770066,0.6467,0.0120,1940,
7,8179614,0.6280,0.0120,1884,
8,791819,0.5660,0.0106,1698,
9,8179592,0.5620,0.0111,1686,
10,792429,0.5593,0.0117,1678,
11,8179611,0.5513,0.0110,1654,
12,772769,0.5383,0.0122,1615,
13,8091607,0.5100,0.0103,1530,
14,8176978,0.4927,0.0114,1478,
15,777942,0.4757,0.0113,1427,
16,8176904,0.3987,0.0125,1196,
17,779545,0.3790,0.0119,1137,
18,8176966,0.3700,0.0130,1110,
19,8091592,0.3173,0.0126,952,
20,793998,0.3033,0.0099,910,
21,780300,0.2967,0.0103,890,
22,8095189,0.2677,0.0123,803,
23,780299,0.2217,0.0128,665,
24,793981,0.1663,0.0123,499,
25,8095212,0.1430,0.0129,429,
26,793982,0.1347,0.0130,404,
27,794101,0.1107,0.0135,332,
28,792937,0.0983,0.0118,295,
29,8091602,0.0360,0.0125,108,
