Rank,CAD,Score (lower is better),Eigenvalues,Status
1,792441,0.0526,"0.0169, 0.0080, 0.0012",
2,792440,0.0702,"0.0172, 0.0077, 0.0012",
3,8155627,0.3086,"0.0155, 0.0100, 0.0014",⬅️
4,783595,0.3216,"0.0137, 0.0064, 0.0014",
5,778504,0.3339,"0.0123, 0.0091, 0.0011",
6,8139623,0.4673,"0.0175, 0.0058, 0.0017",
7,8094080,0.4686,"0.0170, 0.0109, 0.0009",
8,8091936,0.4926,"0.0141, 0.0060, 0.0008",
9,781926,0.5249,"0.0210, 0.0084, 0.0018",
10,793548,0.5418,"0.0251, 0.0065, 0.0009",
11,793832,0.5737,"0.0133, 0.0039, 0.0012",
12,793793,0.6399,"0.0109, 0.0091, 0.0006",
13,775310,0.6465,"0.0141, 0.0124, 0.0009",
14,780706,0.6520,"0.0104, 0.0083, 0.0006",
15,792803,0.6574,"0.0104, 0.0083, 0.0006",
16,777135,0.6667,"0.0092, 0.0084, 0.0007",
17,8111161,0.6753,"0.0073, 0.0055, 0.0014",
18,8179499,0.6817,"0.0077, 0.0063, 0.0008",
19,781921,0.7002,"0.0190, 0.0038, 0.0018",
20,794273,0.7042,"0.0078, 0.0061, 0.0008",
21,778448,0.7617,"0.0219, 0.0029, 0.0008",
22,774937,0.7682,"0.0119, 0.0071, 0.0021",
23,780273,0.7731,"0.0086, 0.0058, 0.0019",
24,8092284,0.7790,"0.0096, 0.0074, 0.0005",
25,8166043,0.7887,"0.0062, 0.0044, 0.0013",
26,783617,0.8010,"0.0109, 0.0048, 0.0019",
27,798475,0.8174,"0.0261, 0.0061, 0.0020",
28,798480,0.8274,"0.0265, 0.0061, 0.0020",
29,793796,0.8457,"0.0062, 0.0036, 0.0012",
30,8166038,0.8634,"0.0099, 0.0041, 0.0005",
31,779533,0.8687,"0.0180, 0.0150, 0.0011",
32,777553,0.8711,"0.0059, 0.0059, 0.0006",
33,8126327,0.8825,"0.0054, 0.0041, 0.0009",
34,779530,0.8893,"0.0181, 0.0152, 0.0011",
35,777141,0.9227,"0.0102, 0.0036, 0.0005",
36,785887,0.9278,"0.0059, 0.0030, 0.0014",
37,777551,0.9340,"0.0088, 0.0037, 0.0005",
38,8105335,0.9345,"0.0139, 0.0050, 0.0002",
39,8100975,0.9536,"0.0197, 0.0055, 0.0001",
40,782185,0.9563,"0.0139, 0.0038, 0.0003",
41,8100969,0.9607,"0.0191, 0.0055, 0.0001",
42,8089434,0.9659,"0.0077, 0.0021, 0.0009",
43,8126238,0.9790,"0.0038, 0.0038, 0.0009",
