Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777141,0.9847,0.0078,2954,
2,8166038,0.9813,0.0093,2944,
3,793426,0.9787,0.0072,2936,⬅️
4,8103578,0.9717,0.0070,2915,
5,781916,0.9233,0.0093,2770,
6,781917,0.9230,0.0082,2769,
7,788771,0.9107,0.0077,2732,
8,8093514,0.9017,0.0102,2705,
9,791705,0.8923,0.0076,2677,
10,781613,0.8647,0.0096,2594,
11,8179627,0.8507,0.0108,2552,
12,8103576,0.8393,0.0078,2518,
13,8089434,0.8163,0.0097,2449,
14,793796,0.8053,0.0100,2416,
15,785887,0.7990,0.0113,2397,
16,777551,0.7807,0.0097,2342,
17,8178944,0.7780,0.0106,2334,
18,8122655,0.7580,0.0102,2274,
19,777991,0.7537,0.0102,2261,
20,8122643,0.7437,0.0102,2231,
21,775316,0.7300,0.0073,2190,
22,781923,0.7043,0.0107,2113,
23,781912,0.6977,0.0097,2093,
24,777043,0.6847,0.0080,2054,
25,779861,0.6737,0.0093,2021,
26,784111,0.6497,0.0083,1949,
27,8139718,0.6483,0.0083,1945,
28,8088206,0.6213,0.0101,1864,
29,781915,0.6203,0.0092,1861,
30,774135,0.6173,0.0119,1852,
31,765201,0.6040,0.0108,1812,
32,779699,0.5900,0.0088,1770,
33,781282,0.5863,0.0106,1759,
34,777133,0.5813,0.0085,1744,
35,778844,0.5750,0.0090,1725,
36,794515,0.5703,0.0113,1711,
37,8117985,0.5683,0.0102,1705,
38,777240,0.5620,0.0096,1686,
39,8181152,0.5467,0.0111,1640,
40,776840,0.5463,0.0106,1639,
41,8174397,0.5403,0.0102,1621,
42,8139855,0.5330,0.0115,1599,
43,8148795,0.5303,0.0093,1591,
44,793791,0.5207,0.0115,1562,
45,8144696,0.4710,0.0088,1413,
46,8063088,0.4683,0.0088,1405,
47,8171486,0.4317,0.0109,1295,
48,8126327,0.4150,0.0116,1245,
49,778897,0.4107,0.0113,1232,
50,772840,0.3483,0.0101,1045,
51,772841,0.3300,0.0111,990,
52,777217,0.3197,0.0125,959,
53,765202,0.3073,0.0113,922,
