Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,771731,1.0000,0.0060,3000,✅
2,772801,0.9817,0.0088,2945,
3,8179611,0.9660,0.0105,2898,
4,788923,0.9163,0.0093,2749,
5,772809,0.8903,0.0092,2671,
6,777942,0.7603,0.0127,2281,
7,772810,0.6887,0.0125,2066,
8,772742,0.6267,0.0131,1880,
9,776560,0.6250,0.0114,1875,
10,785997,0.5793,0.0115,1738,
11,780283,0.5773,0.0093,1732,
12,8186079,0.5330,0.0100,1599,
13,772763,0.4717,0.0102,1415,
14,772764,0.4143,0.0108,1243,
15,793975,0.3280,0.0119,984,
16,780254,0.3060,0.0119,918,
17,793978,0.2537,0.0138,761,
18,788920,0.2457,0.0113,737,
