Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,787914,0.9203,0.0109,2761,✅
2,8141860,0.8617,0.0102,2585,
3,783595,0.7640,0.0061,2292,
4,792440,0.7470,0.0090,2241,
5,8125655,0.7427,0.0103,2228,
6,779815,0.7380,0.0099,2214,
7,8155627,0.7353,0.0082,2206,
8,8143504,0.7350,0.0077,2205,
9,8100975,0.7283,0.0091,2185,
10,783596,0.7167,0.0083,2150,
11,784907,0.7050,0.0112,2115,
12,792441,0.6890,0.0103,2067,
13,798480,0.6413,0.0114,1924,
14,793548,0.6323,0.0113,1897,
15,798475,0.6267,0.0120,1880,
16,8126425,0.6140,0.0111,1842,
17,788698,0.5953,0.0102,1786,
18,793793,0.5870,0.0097,1761,
19,775262,0.5863,0.0082,1759,
20,778504,0.5503,0.0086,1651,
21,778448,0.5340,0.0115,1602,
22,8096342,0.5243,0.0109,1573,
23,781926,0.5043,0.0110,1513,
24,8111161,0.4630,0.0075,1389,
25,8179499,0.4503,0.0084,1351,
26,792803,0.4400,0.0104,1320,
27,8149518,0.4250,0.0110,1275,
28,780273,0.3957,0.0117,1187,
29,774935,0.3737,0.0084,1121,
30,8094080,0.3693,0.0115,1108,
31,794273,0.3427,0.0095,1028,
32,774937,0.3393,0.0097,1018,
33,780706,0.3043,0.0115,913,
34,8091936,0.3030,0.0113,909,
35,8111167,0.2983,0.0120,895,
36,781921,0.2963,0.0108,889,
37,8100969,0.2867,0.0117,860,
38,792161,0.2817,0.0112,845,
39,8111165,0.2737,0.0121,821,
40,793796,0.2653,0.0099,796,
41,8166043,0.2540,0.0118,762,
42,783617,0.2120,0.0117,636,
43,793832,0.2097,0.0117,629,
44,785887,0.1847,0.0120,554,
45,777135,0.1790,0.0118,537,
46,8139623,0.1483,0.0122,445,
