Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,781921,0.8697,0.0117,2609,
2,793832,0.8157,0.0101,2447,⬅️
3,8139623,0.5857,0.0108,1757,
4,8166043,0.5730,0.0096,1719,
5,780706,0.5590,0.0111,1677,
6,778504,0.5493,0.0106,1648,
7,8091936,0.5470,0.0091,1641,
8,8105335,0.5347,0.0109,1604,
9,792440,0.5170,0.0109,1551,
10,792803,0.5137,0.0106,1541,
11,8126327,0.5090,0.0105,1527,
12,793793,0.4967,0.0059,1490,
13,8111161,0.4950,0.0083,1485,
14,8100969,0.4840,0.0101,1452,
15,792441,0.4623,0.0120,1387,
16,8155627,0.4553,0.0113,1366,
17,8126238,0.4303,0.0097,1291,
18,782185,0.4097,0.0120,1229,
19,777135,0.3993,0.0107,1198,
20,8126325,0.3980,0.0112,1194,
21,8181152,0.3933,0.0090,1180,
22,8094080,0.3897,0.0112,1169,
23,788771,0.3857,0.0089,1157,
24,793796,0.3683,0.0111,1105,
25,777141,0.3680,0.0111,1104,
26,8179499,0.3657,0.0083,1097,
27,781923,0.3657,0.0116,1097,
28,783595,0.3653,0.0110,1096,
29,784111,0.3560,0.0110,1068,
30,793548,0.3533,0.0106,1060,
31,793426,0.3510,0.0111,1053,
32,781912,0.3310,0.0099,993,
33,765199,0.3310,0.0120,993,
34,8166038,0.3257,0.0124,977,
35,8092284,0.3257,0.0086,977,
36,8100975,0.3223,0.0080,967,
37,8089434,0.3183,0.0116,955,
38,8103578,0.3143,0.0112,943,
39,781915,0.2970,0.0112,891,
40,776840,0.2897,0.0092,869,
41,794273,0.2820,0.0118,846,
42,8093514,0.2740,0.0126,822,
43,781917,0.2720,0.0114,816,
44,777553,0.2517,0.0120,755,
45,785887,0.2443,0.0117,733,
46,778448,0.2293,0.0122,688,
47,777551,0.1963,0.0114,589,
48,781916,0.1877,0.0111,563,
49,8148795,0.1733,0.0118,520,
