Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,791817,0.8307,0.0114,2492,
2,791816,0.8257,0.0113,2477,⬅️
3,766859,0.8123,0.0126,2437,
4,780252,0.7523,0.0112,2257,
5,780296,0.7467,0.0119,2240,
6,780295,0.7437,0.0111,2231,
7,776556,0.7013,0.0120,2104,
8,8179589,0.6733,0.0116,2020,
9,780288,0.6573,0.0108,1972,
10,772733,0.6440,0.0111,1932,
11,8179614,0.6190,0.0112,1857,
12,780254,0.5570,0.0106,1671,
13,792429,0.5540,0.0114,1662,
14,772734,0.5533,0.0103,1660,
15,8179611,0.5510,0.0117,1653,
16,772769,0.5460,0.0122,1638,
17,772732,0.5370,0.0103,1611,
18,8091607,0.5030,0.0109,1509,
19,793978,0.5027,0.0109,1508,
20,791819,0.4993,0.0116,1498,
21,770066,0.4930,0.0130,1479,
22,793975,0.4890,0.0108,1467,
23,8176966,0.4767,0.0111,1430,
24,777942,0.4703,0.0106,1411,
25,8176978,0.4670,0.0116,1401,
26,8176904,0.4537,0.0110,1361,
27,8179592,0.4263,0.0110,1279,
28,794105,0.3900,0.0138,1170,
29,794101,0.3713,0.0132,1114,
30,8104626,0.3593,0.0110,1078,
31,793982,0.2783,0.0107,835,
32,779545,0.2730,0.0122,819,
33,8091592,0.1433,0.0135,430,
34,793981,0.1247,0.0118,374,
35,8095189,0.1107,0.0123,332,
36,8091602,0.0853,0.0120,256,
37,792937,0.0680,0.0130,204,
38,775999,0.0583,0.0124,175,
39,8095212,0.0540,0.0128,162,
