Rank,CAD,Score (lower is better),Eigenvalues,Status
1,778082,0.4091,"0.0572, 0.0049, 0.0001",
2,8158965,0.4810,"0.0668, 0.0047, 0.0002",
3,8091304,0.7055,"0.0407, 0.0022, 0.0000",⬅️
4,772725,0.7409,"0.0547, 0.0002, 0.0000",
5,772726,0.7452,"0.0549, 0.0002, 0.0000",
6,788905,0.7970,"0.0392, 0.0013, 0.0001",
7,8096342,0.8136,"0.0371, 0.0056, 0.0004",
8,782185,0.8294,"0.0139, 0.0038, 0.0003",
9,8093316,0.8892,"0.0399, 0.0068, 0.0000",
10,778091,0.8920,"0.0393, 0.0006, 0.0001",
11,8105335,0.9187,"0.0139, 0.0050, 0.0002",
12,8100975,0.9666,"0.0197, 0.0055, 0.0001",
13,8100969,0.9841,"0.0191, 0.0055, 0.0001",
14,793646,0.9899,"0.0138, 0.0031, 0.0001",
15,8174395,1.0230,"0.0148, 0.0042, 0.0000",
16,772804,1.0301,"0.0477, 0.0090, 0.0000",
17,765199,1.0405,"0.0129, 0.0048, 0.0001",
18,8122655,1.0514,"0.0045, 0.0032, 0.0002",
19,776548,1.0573,"0.0744, 0.0001, 0.0001",
20,763638,1.0622,"0.0305, 0.0005, 0.0001",
21,778429,1.0728,"0.0315, 0.0002, 0.0001",
22,8103576,1.0760,"0.0046, 0.0029, 0.0002",
23,772763,1.1107,"0.0350, 0.0085, 0.0001",
24,772764,1.1144,"0.0349, 0.0085, 0.0001",
25,788794,1.1157,"0.0598, 0.0097, 0.0001",
26,791705,1.1161,"0.0046, 0.0029, 0.0003",
27,777948,1.1164,"0.0640, 0.0096, 0.0001",
28,765202,1.1256,"0.0087, 0.0048, 0.0001",
29,784111,1.1293,"0.0086, 0.0025, 0.0003",
30,772805,1.1354,"0.0473, 0.0097, 0.0000",
31,765201,1.1479,"0.0049, 0.0033, 0.0001",
32,779861,1.1500,"0.0053, 0.0044, 0.0001",
33,8088206,1.1584,"0.0085, 0.0021, 0.0003",
34,8122643,1.1668,"0.0047, 0.0045, 0.0001",
35,777141,1.1769,"0.0102, 0.0036, 0.0005",
36,775316,1.1929,"0.0098, 0.0029, 0.0000",
37,777945,1.2013,"0.0632, 0.0099, 0.0001",
38,8101572,1.2036,"0.0249, 0.0003, 0.0000",
39,777551,1.2126,"0.0088, 0.0037, 0.0005",
40,8139718,1.2202,"0.0033, 0.0023, 0.0002",
41,8166038,1.2376,"0.0099, 0.0041, 0.0005",
42,763640,1.2461,"0.0957, 0.0014, 0.0001",
43,8100966,1.2750,"0.0178, 0.0004, 0.0001",
44,8179627,1.2751,"0.0083, 0.0023, 0.0000",
45,779699,1.2982,"0.0034, 0.0014, 0.0002",
46,8181152,1.2983,"0.0079, 0.0024, 0.0004",
47,8179617,1.3105,"0.1107, 0.0025, 0.0002",
48,777043,1.3138,"0.0067, 0.0012, 0.0003",
49,781613,1.3263,"0.0043, 0.0023, 0.0004",
50,788771,1.3546,"0.0052, 0.0032, 0.0005",
51,783619,1.3584,"0.0584, 0.0055, 0.0011",
52,8178944,1.3685,"0.0043, 0.0024, 0.0004",
53,782438,1.3825,"0.0231, 0.0008, 0.0006",
54,793787,1.3957,"0.0174, 0.0003, 0.0000",
55,777133,1.3986,"0.0025, 0.0025, 0.0000",
56,778844,1.4079,"0.0024, 0.0024, 0.0000",
57,8093514,1.4092,"0.0072, 0.0024, 0.0005",
58,778448,1.4111,"0.0219, 0.0029, 0.0008",
59,777991,1.4294,"0.0041, 0.0020, 0.0000",
60,794515,1.4336,"0.0042, 0.0010, 0.0003",
61,781282,1.4357,"0.0041, 0.0008, 0.0001",
62,8171486,1.4442,"0.0017, 0.0016, 0.0004",
63,778906,1.4538,"0.0016, 0.0006, 0.0003",
64,8144696,1.4623,"0.0037, 0.0005, 0.0003",
65,8103578,1.4649,"0.0055, 0.0028, 0.0006",
66,778897,1.4656,"0.0050, 0.0002, 0.0002",
67,793426,1.4666,"0.0055, 0.0028, 0.0006",
68,772797,1.4773,"0.0141, 0.0001, 0.0000",
69,772796,1.4775,"0.0141, 0.0001, 0.0000",
70,8117985,1.4902,"0.0033, 0.0013, 0.0000",
71,8181356,1.4965,"0.0140, 0.0000, 0.0000",
72,775510,1.4977,"0.0139, 0.0000, 0.0000",
73,782016,1.4979,"0.0963, 0.0081, 0.0001",
74,781923,1.5045,"0.0044, 0.0026, 0.0006",
75,778920,1.5062,"0.0014, 0.0006, 0.0003",
76,781916,1.5144,"0.0062, 0.0030, 0.0006",
77,778899,1.5196,"0.0026, 0.0003, 0.0001",
78,792783,1.5298,"0.0006, 0.0006, 0.0001",
79,792350,1.5422,"0.0011, 0.0008, 0.0003",
80,780255,1.5596,"0.0989, 0.0003, 0.0000",
81,781917,1.5601,"0.0062, 0.0031, 0.0007",
82,8063088,1.5627,"0.0073, 0.0004, 0.0000",
83,8098446,1.5712,"0.0014, 0.0004, 0.0001",
84,8092284,1.5750,"0.0096, 0.0074, 0.0005",
85,772840,1.5762,"0.0089, 0.0001, 0.0000",
86,772841,1.5779,"0.0088, 0.0001, 0.0000",
87,793791,1.5796,"0.0078, 0.0003, 0.0000",
88,8093118,1.6018,"0.0006, 0.0004, 0.0003",
89,8172414,1.6069,"0.0352, 0.0116, 0.0000",
90,8063089,1.6081,"0.0038, 0.0005, 0.0000",
91,781912,1.6158,"0.0044, 0.0029, 0.0007",
92,8095941,1.6162,"0.0013, 0.0002, 0.0001",
93,8172412,1.6172,"0.0351, 0.0117, 0.0000",
94,777087,1.6177,"0.0012, 0.0010, 0.0000",
95,793405,1.6230,"0.0005, 0.0003, 0.0001",
96,777553,1.6322,"0.0059, 0.0059, 0.0006",
97,777217,1.6398,"0.0045, 0.0008, 0.0005",
98,777253,1.6424,"0.0013, 0.0008, 0.0000",
99,775318,1.6480,"0.0011, 0.0005, 0.0004",
100,777239,1.6514,"0.0024, 0.0009, 0.0005",
101,792510,1.6519,"0.0024, 0.0005, 0.0000",
102,774135,1.6594,"0.0066, 0.0007, 0.0005",
103,791713,1.6636,"0.0035, 0.0003, 0.0000",
104,8091936,1.6689,"0.0141, 0.0060, 0.0008",
105,793548,1.6740,"0.0251, 0.0065, 0.0009",
106,8150394,1.6759,"0.0008, 0.0006, 0.0000",
107,798512,1.6825,"0.0029, 0.0002, 0.0000",
108,767340,1.6851,"0.0024, 0.0003, 0.0000",
109,793768,1.6890,"0.0007, 0.0003, 0.0000",
110,793789,1.6903,"0.0020, 0.0003, 0.0000",
111,767940,1.6926,"0.0005, 0.0005, 0.0000",
112,777240,1.6981,"0.0032, 0.0024, 0.0007",
113,784049,1.6983,"0.0010, 0.0004, 0.0000",
114,778915,1.7022,"0.0014, 0.0009, 0.0005",
115,8092190,1.7031,"0.0006, 0.0005, 0.0000",
116,8121694,1.7040,"0.0015, 0.0001, 0.0000",
117,8121692,1.7041,"0.0015, 0.0001, 0.0000",
118,779608,1.7057,"0.0005, 0.0005, 0.0000",
119,763620,1.7090,"0.0024, 0.0001, 0.0000",
120,763621,1.7092,"0.0024, 0.0001, 0.0000",
121,776935,1.7111,"0.0015, 0.0003, 0.0000",
122,794679,1.7115,"0.0024, 0.0001, 0.0000",
123,8141343,1.7136,"0.0004, 0.0001, 0.0000",
124,794601,1.7139,"0.0018, 0.0001, 0.0000",
125,8188926,1.7139,"0.0011, 0.0008, 0.0005",
126,798351,1.7247,"0.0019, 0.0000, 0.0000",
127,788695,1.7270,"0.0284, 0.0116, 0.0000",
128,8092171,1.7329,"0.0006, 0.0002, 0.0000",
129,8174397,1.7380,"0.0028, 0.0017, 0.0006",
130,776840,1.7437,"0.0044, 0.0024, 0.0008",
131,763660,1.7447,"0.0005, 0.0001, 0.0000",
132,793689,1.7452,"0.0004, 0.0001, 0.0000",
133,792795,1.7470,"0.0001, 0.0001, 0.0000",
134,794159,1.7524,"0.0004, 0.0000, 0.0000",
135,792358,1.7536,"0.0018, 0.0011, 0.0006",
136,8126325,1.7558,"0.0038, 0.0038, 0.0009",
137,8126238,1.7627,"0.0038, 0.0038, 0.0009",
138,8148795,1.7640,"0.0033, 0.0028, 0.0008",
139,8126327,1.7669,"0.0054, 0.0041, 0.0009",
140,774596,1.7786,"0.0429, 0.0140, 0.0000",
141,781914,1.7975,"0.0022, 0.0013, 0.0006",
142,786001,1.8056,"0.0132, 0.0107, 0.0001",
143,8181146,1.8221,"0.0423, 0.0143, 0.0000",
144,794273,1.8301,"0.0078, 0.0061, 0.0008",
145,792803,1.8381,"0.0104, 0.0083, 0.0006",
146,780706,1.8525,"0.0104, 0.0083, 0.0006",
147,8089434,1.8624,"0.0077, 0.0021, 0.0009",
148,8139855,1.8835,"0.0027, 0.0022, 0.0008",
149,781915,1.8876,"0.0050, 0.0028, 0.0009",
150,793832,1.9040,"0.0133, 0.0039, 0.0012",
151,8179499,1.9085,"0.0077, 0.0063, 0.0008",
152,780283,1.9219,"0.0502, 0.0169, 0.0001",
153,777135,1.9488,"0.0092, 0.0084, 0.0007",
154,793793,1.9549,"0.0109, 0.0091, 0.0006",
155,793796,2.0609,"0.0062, 0.0036, 0.0012",
156,784907,2.0915,"0.0400, 0.0096, 0.0012",
157,8087967,2.2220,"0.0384, 0.0134, 0.0008",
158,8166043,2.2242,"0.0062, 0.0044, 0.0013",
159,8112097,2.2492,"0.0305, 0.0125, 0.0008",
160,780287,2.2750,"0.1048, 0.0122, 0.0001",
161,792440,2.2862,"0.0172, 0.0077, 0.0012",
162,771736,2.2879,"0.0149, 0.0143, 0.0001",
163,792441,2.3505,"0.0169, 0.0080, 0.0012",
164,8094080,2.3515,"0.0170, 0.0109, 0.0009",
165,8188922,2.3923,"0.0024, 0.0014, 0.0012",
166,783595,2.3966,"0.0137, 0.0064, 0.0014",
167,785887,2.4006,"0.0059, 0.0030, 0.0014",
168,8111161,2.4274,"0.0073, 0.0055, 0.0014",
169,779434,2.4549,"0.0318, 0.0131, 0.0009",
170,781921,2.4685,"0.0190, 0.0038, 0.0018",
171,778504,2.5312,"0.0123, 0.0091, 0.0011",
172,775310,2.6219,"0.0141, 0.0124, 0.0009",
173,8139623,2.6328,"0.0175, 0.0058, 0.0017",
174,781744,2.6567,"0.1001, 0.0060, 0.0015",
175,794262,2.6567,"0.0055, 0.0017, 0.0015",
176,798480,2.8238,"0.0265, 0.0061, 0.0020",
177,788909,2.8366,"0.0433, 0.0222, 0.0000",
178,798475,2.8425,"0.0261, 0.0061, 0.0020",
179,8155627,2.8962,"0.0155, 0.0100, 0.0014",
180,783617,2.9154,"0.0109, 0.0048, 0.0019",
181,785997,2.9379,"0.0273, 0.0225, 0.0002",
182,780273,3.0025,"0.0086, 0.0058, 0.0019",
183,781926,3.0612,"0.0210, 0.0084, 0.0018",
184,779533,3.1593,"0.0180, 0.0150, 0.0011",
185,781899,3.1750,"0.0229, 0.0219, 0.0000",
186,793998,3.1750,"0.0590, 0.0226, 0.0007",
187,779530,3.2082,"0.0181, 0.0152, 0.0011",
188,789366,3.2744,"0.0045, 0.0022, 0.0021",
