Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,784907,0.9763,0.0076,2929,
2,792441,0.8430,0.0082,2529,
3,792440,0.8350,0.0109,2505,
4,783595,0.8007,0.0081,2402,
5,8155627,0.7987,0.0115,2396,
6,8100975,0.6890,0.0078,2067,
7,798475,0.6830,0.0095,2049,
8,8100969,0.6757,0.0100,2027,
9,8094080,0.6733,0.0106,2020,
10,779533,0.6690,0.0080,2007,
11,8139623,0.6437,0.0095,1931,
12,8179499,0.5290,0.0067,1587,
13,798480,0.5220,0.0120,1566,
14,8105335,0.5003,0.0096,1501,
15,793548,0.4750,0.0120,1425,
16,775310,0.4600,0.0116,1380,
17,781921,0.4373,0.0095,1312,
18,780273,0.4363,0.0091,1309,
19,777141,0.3780,0.0112,1134,
20,8166038,0.3480,0.0111,1044,
21,778448,0.3390,0.0084,1017,
22,8092284,0.3347,0.0112,1004,
23,792803,0.3170,0.0115,951,
24,780706,0.3143,0.0119,943,
25,8091936,0.3053,0.0119,916,
26,793832,0.3040,0.0107,912,
27,777135,0.2843,0.0118,853,
28,8089434,0.2843,0.0111,853,
29,777551,0.2823,0.0112,847,
30,778504,0.2743,0.0118,823,
31,779530,0.2743,0.0109,823,
32,793793,0.2713,0.0122,814,
33,8112097,0.2683,0.0085,805,
34,783617,0.2630,0.0110,789,
35,782185,0.2610,0.0107,783,
36,781926,0.2590,0.0119,777,
37,779434,0.2420,0.0120,726,
38,777553,0.2410,0.0139,723,
39,794273,0.2387,0.0119,716,
40,8166043,0.2233,0.0116,670,
41,8126327,0.2033,0.0118,610,
42,793796,0.2007,0.0122,602,
43,8126325,0.1783,0.0113,535,
44,8126238,0.1683,0.0120,505,
45,8111161,0.1600,0.0106,480,
46,774937,0.1530,0.0118,459,
47,785887,0.1527,0.0128,458,
