Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777141,1.0000,0.0049,3000,✅
2,8166038,1.0000,0.0045,3000,
3,777553,0.9147,0.0076,2744,
4,775316,0.8720,0.0069,2616,
5,777551,0.8650,0.0084,2595,
6,8179499,0.8647,0.0078,2594,
7,8181152,0.8470,0.0104,2541,
8,793646,0.8433,0.0099,2530,
9,8122643,0.8333,0.0077,2500,
10,8179627,0.8293,0.0099,2488,
11,781613,0.7730,0.0073,2319,
12,8103576,0.7617,0.0084,2285,
13,794273,0.7550,0.0077,2265,
14,784111,0.7463,0.0077,2239,
15,8178944,0.7403,0.0097,2221,
16,8089434,0.7400,0.0109,2220,
17,8126327,0.7300,0.0119,2190,
18,791705,0.7173,0.0081,2152,
19,779861,0.7003,0.0106,2101,
20,777991,0.7000,0.0095,2100,
21,781923,0.6863,0.0104,2059,
22,8103578,0.6697,0.0105,2009,
23,782185,0.6673,0.0081,2002,
24,8122655,0.6483,0.0077,1945,
25,788771,0.6483,0.0098,1945,
26,765201,0.6470,0.0080,1941,
27,8139718,0.6123,0.0100,1837,
28,793426,0.6090,0.0116,1827,
29,781912,0.6033,0.0117,1810,
30,781916,0.5990,0.0112,1797,
31,765202,0.5820,0.0106,1746,
32,8092284,0.5727,0.0103,1718,
33,779699,0.5620,0.0098,1686,
34,8088206,0.5603,0.0097,1681,
35,774135,0.5597,0.0107,1679,
36,781917,0.5533,0.0100,1660,
37,781282,0.5197,0.0112,1559,
38,793791,0.5120,0.0112,1536,
39,8093514,0.5037,0.0113,1511,
40,794515,0.4437,0.0099,1331,
41,8063088,0.4273,0.0080,1282,
42,777043,0.4243,0.0104,1273,
43,777217,0.3557,0.0113,1067,
44,772841,0.3453,0.0111,1036,
45,776840,0.3427,0.0110,1028,
46,778897,0.3047,0.0106,914,
47,772840,0.2953,0.0098,886,
48,8144696,0.2577,0.0110,773,
