Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,792510,1.0000,0.0019,3000,✅
2,8063089,1.0000,0.0028,3000,
3,793789,0.9980,0.0082,2994,
4,791713,0.9757,0.0080,2927,
5,767340,0.9740,0.0063,2922,
6,777253,0.9207,0.0072,2762,
7,776935,0.9147,0.0082,2744,
8,8150394,0.8943,0.0067,2683,
9,763621,0.8853,0.0096,2656,
10,763620,0.8750,0.0090,2625,
11,784049,0.8410,0.0067,2523,
12,794601,0.8187,0.0095,2456,
13,794679,0.8140,0.0100,2442,
14,798512,0.7253,0.0102,2176,
15,8121692,0.7133,0.0113,2140,
16,798351,0.6627,0.0086,1988,
17,793768,0.6457,0.0093,1937,
18,8121694,0.6007,0.0108,1802,
