Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8105335,0.9827,0.0091,2948,
2,8100969,0.9593,0.0075,2878,
3,8100975,0.9390,0.0100,2817,
4,765199,0.8547,0.0099,2564,
5,793646,0.8120,0.0069,2436,
6,784111,0.6220,0.0079,1866,
7,777141,0.6187,0.0079,1856,
8,8181152,0.6050,0.0120,1815,
9,765202,0.5540,0.0096,1662,
10,8166038,0.4627,0.0117,1388,
11,782185,0.4480,0.0093,1344,
12,8178944,0.4397,0.0075,1319,
13,8092284,0.4373,0.0107,1312,
14,8103576,0.4253,0.0126,1276,
15,8122655,0.4067,0.0101,1220,
16,781613,0.4027,0.0071,1208,
17,777043,0.3963,0.0103,1189,
18,777551,0.3543,0.0115,1063,
19,791705,0.3403,0.0099,1021,
20,8088206,0.3197,0.0101,959,
21,788771,0.2913,0.0116,874,
22,779861,0.2427,0.0104,728,
23,8093514,0.2367,0.0121,710,
