Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,778899,1.0000,0.0026,3000,✅
2,781282,0.9830,0.0099,2949,
3,8063089,0.9680,0.0107,2904,
4,791713,0.9553,0.0091,2866,
5,767340,0.9550,0.0094,2865,
6,8144696,0.9397,0.0090,2819,
7,792510,0.9240,0.0095,2772,
8,778897,0.8837,0.0093,2651,
9,798512,0.8197,0.0105,2459,
10,793789,0.8143,0.0101,2443,
11,8095941,0.7673,0.0094,2302,
12,8098446,0.6863,0.0106,2059,
13,763620,0.6030,0.0120,1809,
14,763621,0.4193,0.0115,1258,
15,776935,0.3987,0.0107,1196,
16,794679,0.3960,0.0108,1188,
