Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772764,0.9877,0.0083,2963,
2,772763,0.9867,0.0081,2960,⬅️
3,772804,0.9370,0.0123,2811,
4,8172412,0.9353,0.0099,2806,
5,8172414,0.9070,0.0104,2721,
6,772805,0.8877,0.0094,2663,
7,774596,0.8857,0.0105,2657,
8,8093316,0.8220,0.0077,2466,
9,788695,0.6983,0.0080,2095,
10,8100969,0.6223,0.0091,1867,
11,8100975,0.5620,0.0078,1686,
12,8091304,0.5347,0.0106,1604,
13,8096342,0.5283,0.0111,1585,
14,778082,0.5073,0.0090,1522,
15,8105335,0.4963,0.0099,1489,
16,765199,0.4583,0.0098,1375,
17,788905,0.4243,0.0091,1273,
18,778091,0.3130,0.0117,939,
19,782185,0.1657,0.0097,497,
20,778429,0.1647,0.0104,494,
21,763638,0.1587,0.0102,476,
22,8181146,0.1470,0.0122,441,
