Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8100969,0.9987,0.0097,2996,
2,793646,0.9730,0.0090,2919,⬅️
3,8100975,0.9713,0.0104,2914,
4,8105335,0.9600,0.0103,2880,
5,8174395,0.9260,0.0103,2778,
6,8179627,0.5797,0.0114,1739,
7,8100966,0.5020,0.0103,1506,
8,765202,0.4907,0.0102,1472,
9,8122643,0.4893,0.0100,1468,
10,765201,0.4460,0.0101,1338,
11,765199,0.4053,0.0109,1216,
12,8122655,0.3137,0.0117,941,
13,782185,0.3083,0.0118,925,
14,8139718,0.3007,0.0111,902,
15,8103576,0.2893,0.0108,868,
16,779861,0.1607,0.0112,482,
