Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8126325,0.9873,0.0085,2962,
2,8126238,0.9763,0.0084,2929,⬅️
3,793796,0.9727,0.0081,2918,
4,8166043,0.9553,0.0100,2866,
5,8126327,0.9343,0.0090,2803,
6,781912,0.8823,0.0093,2647,
7,788771,0.8413,0.0118,2524,
8,781915,0.8357,0.0107,2507,
9,8148795,0.8120,0.0104,2436,
10,789366,0.8053,0.0099,2416,
11,781923,0.7947,0.0104,2384,
12,781916,0.7707,0.0111,2312,
13,793426,0.7480,0.0092,2244,
14,8178944,0.7427,0.0110,2228,
15,781917,0.7397,0.0109,2219,
16,8103578,0.7380,0.0095,2214,
17,776840,0.7083,0.0105,2125,
18,791705,0.6923,0.0118,2077,
19,8139855,0.6857,0.0096,2057,
20,8093514,0.6830,0.0104,2049,
21,785887,0.6560,0.0109,1968,
22,8174397,0.6410,0.0086,1923,
23,8122643,0.6393,0.0105,1918,
24,777553,0.6327,0.0108,1898,
25,8188922,0.6307,0.0089,1892,
26,8122655,0.6057,0.0100,1817,
27,779699,0.5837,0.0109,1751,
28,781914,0.5820,0.0106,1746,
29,777240,0.5690,0.0114,1707,
30,8103576,0.5503,0.0106,1651,
31,781613,0.5397,0.0108,1619,
32,794515,0.5327,0.0114,1598,
33,8139718,0.5210,0.0119,1563,
34,794262,0.5210,0.0106,1563,
35,8144696,0.4753,0.0070,1426,
36,778844,0.4663,0.0118,1399,
37,781282,0.4657,0.0094,1397,
38,777133,0.4573,0.0119,1372,
39,778897,0.4520,0.0112,1356,
40,777991,0.4493,0.0125,1348,
41,779861,0.4087,0.0101,1226,
42,777217,0.3987,0.0116,1196,
43,765201,0.3777,0.0118,1133,
44,774135,0.3773,0.0110,1132,
45,8063089,0.3520,0.0111,1056,
46,791713,0.3370,0.0112,1011,
47,777239,0.2930,0.0123,879,
48,8117985,0.2870,0.0119,861,
