Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,771615,0.7510,0.0116,2253,
2,771612,0.7443,0.0122,2233,⬅️
3,794864,0.6937,0.0123,2081,
4,794863,0.6720,0.0117,2016,
5,8172410,0.6423,0.0101,1927,
6,785173,0.5943,0.0107,1783,
7,785159,0.5757,0.0115,1727,
8,8092992,0.5503,0.0086,1651,
9,794008,0.5463,0.0101,1639,
10,794870,0.5403,0.0092,1621,
11,8172406,0.5373,0.0093,1612,
12,785682,0.5187,0.0133,1556,
13,779815,0.4660,0.0091,1398,
14,772144,0.4597,0.0113,1379,
15,772132,0.4590,0.0093,1377,
16,785169,0.4453,0.0116,1336,
17,794871,0.4427,0.0100,1328,
18,777155,0.4303,0.0108,1291,
19,788786,0.3697,0.0120,1109,
20,781831,0.3577,0.0120,1073,
21,771742,0.3310,0.0126,993,
22,8088959,0.3280,0.0117,984,
23,785150,0.3037,0.0131,911,
24,787913,0.2780,0.0118,834,
25,784856,0.2690,0.0122,807,
26,781070,0.2370,0.0123,711,
27,768552,0.2160,0.0112,648,
28,8092901,0.1920,0.0126,576,
29,780827,0.1647,0.0117,494,
30,8181354,0.1333,0.0123,400,
