Rank,CAD,Score (lower is better),Eigenvalues,Status
1,8100966,0.3672,"0.0178, 0.0004, 0.0001",
2,793787,0.6268,"0.0174, 0.0003, 0.0000",⬅️
3,8101572,0.8939,"0.0249, 0.0003, 0.0000",
4,772797,0.9038,"0.0141, 0.0001, 0.0000",
5,772796,0.9043,"0.0141, 0.0001, 0.0000",
6,8181356,0.9541,"0.0140, 0.0000, 0.0000",
7,775510,0.9576,"0.0139, 0.0000, 0.0000",
8,781282,0.9592,"0.0041, 0.0008, 0.0001",
9,8117985,1.0446,"0.0033, 0.0013, 0.0000",
10,777043,1.0711,"0.0067, 0.0012, 0.0003",
11,763638,1.1041,"0.0305, 0.0005, 0.0001",
12,8063088,1.1242,"0.0073, 0.0004, 0.0000",
13,793791,1.1642,"0.0078, 0.0003, 0.0000",
14,793646,1.1925,"0.0138, 0.0031, 0.0001",
15,772840,1.1930,"0.0089, 0.0001, 0.0000",
16,772841,1.1978,"0.0088, 0.0001, 0.0000",
17,777087,1.2184,"0.0012, 0.0010, 0.0000",
18,792783,1.2372,"0.0006, 0.0006, 0.0001",
19,778897,1.2379,"0.0050, 0.0002, 0.0002",
20,8063089,1.2510,"0.0038, 0.0005, 0.0000",
21,8098446,1.2524,"0.0014, 0.0004, 0.0001",
22,8179627,1.2617,"0.0083, 0.0023, 0.0000",
23,778429,1.2634,"0.0315, 0.0002, 0.0001",
24,779699,1.2713,"0.0034, 0.0014, 0.0002",
25,778899,1.2854,"0.0026, 0.0003, 0.0001",
26,794515,1.2871,"0.0042, 0.0010, 0.0003",
27,777253,1.3195,"0.0013, 0.0008, 0.0000",
28,8088206,1.3528,"0.0085, 0.0021, 0.0003",
29,792510,1.3702,"0.0024, 0.0005, 0.0000",
30,8095941,1.3790,"0.0013, 0.0002, 0.0001",
31,793405,1.3825,"0.0005, 0.0003, 0.0001",
32,788905,1.3924,"0.0392, 0.0013, 0.0001",
33,8150394,1.4210,"0.0008, 0.0006, 0.0000",
34,791713,1.4239,"0.0035, 0.0003, 0.0000",
35,778906,1.4607,"0.0016, 0.0006, 0.0003",
36,782438,1.4618,"0.0231, 0.0008, 0.0006",
