Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,793998,0.9987,0.0092,2996,
2,780300,0.9857,0.0110,2957,
3,780299,0.9663,0.0116,2899,
4,785997,0.8793,0.0079,2638,⬅️
5,772801,0.8720,0.0133,2616,
6,788923,0.8557,0.0105,2567,
7,8087967,0.8157,0.0084,2447,
8,784907,0.7713,0.0094,2314,
9,772742,0.7590,0.0121,2277,
10,776560,0.7393,0.0107,2218,
11,8172412,0.7363,0.0103,2209,
12,8172414,0.7320,0.0099,2196,
13,772763,0.7210,0.0109,2163,
14,772810,0.7050,0.0121,2115,
15,8093316,0.6870,0.0113,2061,
16,779434,0.6777,0.0103,2033,
17,8186079,0.6770,0.0097,2031,
18,780283,0.6770,0.0113,2031,
19,772764,0.6550,0.0110,1965,
20,772809,0.5983,0.0100,1795,
21,771731,0.5563,0.0097,1669,
22,8096342,0.5347,0.0081,1604,
23,788909,0.3487,0.0095,1046,
24,778429,0.3483,0.0101,1045,
25,781899,0.3450,0.0099,1035,
26,788695,0.3147,0.0108,944,
27,8112097,0.2820,0.0114,846,
28,778091,0.2563,0.0127,769,
29,772805,0.2223,0.0118,667,
30,8091304,0.1753,0.0094,526,
31,763638,0.1597,0.0113,479,
32,788905,0.1477,0.0117,443,
33,780827,0.1430,0.0118,429,
34,772804,0.1000,0.0122,300,
35,774596,0.0740,0.0123,222,
36,8181146,0.0707,0.0125,212,
